Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
14, eco5, 5, 279971, 2461.8, 7938.9, 102766.8, 56.1, 14.5, 12.5, 1247.2, 9.95, 406.2, 52.8, 30.1, 20.1, 48267.6, 7309, 10636.9, 1435.8, 11.8, 19.1, 9.2, 13.5, 6579.7, 623.4, 362.3, 373.5, 0.8, 0.5, 128.8, 89.6, 28.4, 17.7, 0.1, 0.6, 0, 0.5, 19.7, 56.6, 7.2, 45.7, 0, -0.1, 0, 0, 1.7, 33.6, -33.6, 0, 0.05, 5.57, 0.38, 2.6, 0, 0.5, 0.2, 140.5, 1.96, 0, 
14, eco6, 6, 936093, 21.4, 513.5, 2093.5, 25.8, 7.2, 5.2, 44.2, 2.39, 54.4, 1.4, 10, 6, 974.4, 191.8, 368, 85.3, 4.6, 11, 2.5, 7.2, 131.6, 17.6, 7.5, 356.8, 0.2, 0.1, 2.5, 1.7, 0.9, 0.5, 0, 0.3, 0, 0.2, 1.4, 1.7, 0.2, 42.3, 0, 0, 0, -0.1, 0.1, 0.8, -0.6, 0, 0.03, 0.25, 0.03, 0.1, 0, 0.1, 0, 48.4, 0.62, 0, 
14, eco7, 7, 521671, 467.8, 2258.5, 22488, 26.3, 7, 6.9, 281.8, 3.78, 146, 10.4, 11.7, 7.4, 10558.5, 1886.3, 3373.8, 465.9, 7.2, 13.7, 4.5, 8.8, 1535.9, 156.5, 93.1, 473.1, 0.4, 0.2, 27.6, 22.2, 8.8, 5.1, 0, 0.4, 0, 0.3, 5.5, 13.6, 1.7, 56.4, 0, 0, 0, 0, 0.4, 6.5, -6.4, 0, 0.03, 0.43, 0.03, 0.8, 0, 0.2, 0.1, 81.8, 0.88, 0, 
14, eco8, 8, 580739, 19.8, 578.8, 1924.4, 10.4, 2.9, 2.7, 30.4, 3.21, 66.4, 0.9, 4.6, 2.7, 900.1, 178.2, 243.1, 59.1, 2.6, 5.8, 1.4, 3.8, 93.9, 14.2, 6.5, 464.1, 0.1, 0.1, 2.3, 1.9, 0.6, 0.4, 0, 0.1, 0, 0.1, 1, 1.4, 0.2, 55, 0, 0, 0, 0, 0.1, 0.5, -0.4, 0, 0.02, 0.03, 0.01, 0, 0, 0, 0, 61.1, 0.86, 0, 
14, eco9, 9, 336263, -8.3, 364.6, 1102.2, 39.1, 10.9, 6.4, 38.4, 1.64, 36.4, 1, 14.7, 8.8, 503.9, 100.3, 421.8, 87.2, 6.3, 14.3, 3.3, 10.3, 111.6, 11.2, 5.9, 235.9, 0.3, 0.2, 1.3, 0.3, 1.1, 0.3, 0, 0.3, 0, 0.3, 1.5, 1, 0.1, 28.1, 0, 0, 0, -0.1, 0.1, 0.6, -0.4, 0, 0.04, 0.32, 0.04, 0.2, 0, 0, 0.1, 32.9, 0.42, 0, 
14, eco10, 10, 254883, 1784.2, 6301.1, 108823.3, 48.8, 11.5, 9.2, 1288.4, 7, 370.5, 36.9, 37.3, 25.7, 51111.1, 6347, 10828.6, 1239.8, 9.8, 12.5, 6.9, 9.7, 5233.1, 434.3, 283.9, 349.9, 1, 0.6, 142.3, 72, 29.3, 14.4, 0, 0.4, 0, 0.4, 15.5, 40.7, 4.5, 42.3, 0, 0, 0, 0, 1.2, 25.3, -25.9, 0, 0.03, 4.33, 0.28, 7.8, 0, 0.5, 0.1, 110.9, 1.4, 0, 
15, eco1, 1, 472775, 107.3, 1299.8, 8718.8, 31, 8.5, 8.3, 121, 2.32, 90.1, 2.8, 16.2, 10, 4081, 672.7, 1625.8, 246.1, 8.5, 17.4, 5.1, 12.6, 744.9, 68.3, 48.5, 438.1, 0.4, 0.2, 10.7, 7.2, 4.2, 2.2, 0, 0.4, 0, 0.4, 3.5, 6, 0.7, 51.8, 0, 0, 0, 0, 0.2, 1.8, -1.7, 0, 0.04, 0.73, 0.11, 1.4, 0, 0.1, 0.1, 65.2, 0.61, 0, 
15, eco2, 2, 369410, 0, 187.3, 727, 14.2, 4, 2.4, 19.4, 1.04, 17.7, 0.4, 5.1, 3.1, 337, 67.4, 331.3, 62.8, 4.2, 9.3, 2, 6.3, 73.2, 7.5, 4, 102.7, 0.1, 0.1, 0.8, 0.2, 0.8, 0.2, 0, 0.2, 0, 0.2, 1.1, 0.6, 0.1, 12.2, 0, 0, 0, 0, 0, 0.2, -0.2, 0, 0.01, 0.06, 0.01, 0.5, 0, 0, 0, 15.4, 0.27, 0, 
15, eco3, 3, 292243, 189.3, 1864.7, 13309.9, 38.8, 10.6, 9.6, 182.6, 5.34, 159.6, 5.5, 14.6, 8.9, 6241.5, 1176.1, 1295.4, 255.7, 7.9, 15.3, 5.1, 10.6, 864.5, 97.5, 49.6, 853, 0.4, 0.2, 16.7, 13.8, 3.5, 2.5, 0, 0.4, 0, 0.4, 4.1, 10, 1.2, 101.2, 0, -0.1, 0, -0.1, 0.3, 3.3, -3.1, 0, 0.03, 0.08, 0.05, 0.7, 0, 0.2, 0.1, 122.6, 1.39, 0, 
15, eco4, 4, 482063, 464.5, 2829.4, 34047.5, 44.6, 12.2, 11.7, 433.6, 5.84, 174.5, 11.3, 19.5, 12, 15982.5, 2802.3, 3192.5, 541.8, 10.7, 21.2, 7, 14.7, 2109.9, 208.1, 119.7, 391.8, 0.5, 0.3, 42.8, 33.3, 8.4, 5.8, 0.1, 0.6, 0, 0.5, 7.7, 19.4, 2.3, 47.1, 0, -0.1, 0, 0, 0.5, 7.1, -6.6, 0, 0.04, 1.56, 0.17, 2.9, 0, 0.3, 0.1, 83.5, 1.44, 0, 
15, eco5, 5, 279971, 1471.2, 8220.2, 98908.6, 47.2, 12.1, 11.9, 1197.4, 10.97, 402.1, 30.4, 29, 19.4, 46459.4, 7020.1, 10836.2, 1472.8, 13, 20.4, 10.1, 14.9, 6815.7, 619, 408.8, 376.7, 0.8, 0.5, 124.1, 85.9, 28.8, 18.1, 0.1, 0.6, 0.1, 0.6, 20.4, 57.5, 7.4, 46.2, 0, 0, 0, 0, 1.2, 19.8, -19.4, 0, 0.03, 2.56, 0.32, 16.7, 0.1, 0.5, 0.1, 143.9, 2.62, 0, 
15, eco6, 6, 936093, 8.8, 521.2, 2035.6, 19.1, 5.3, 5, 39.2, 1.99, 54, 0.8, 9, 5.4, 948.2, 186.6, 378.8, 88.6, 5.1, 11.6, 2.7, 7.7, 138, 17.6, 8.7, 356.9, 0.2, 0.1, 2.4, 1.7, 1, 0.5, 0, 0.3, 0, 0.2, 1.4, 1.7, 0.2, 42.3, 0, 0, 0, 0, 0.1, 0.5, -0.3, 0, 0.02, 0.13, 0.03, 0.1, 0, 0, 0, 48.1, 0.53, 0, 
15, eco7, 7, 521671, 363.9, 2328.7, 21868.3, 28.8, 7.8, 6.5, 275.8, 3.71, 144.8, 8.2, 11.8, 7.5, 10266.5, 1833.4, 3272, 466.8, 7.6, 14.2, 4.7, 9, 1607.2, 157, 90.7, 473.8, 0.4, 0.2, 26.8, 21.6, 8.5, 5.1, 0, 0.4, 0, 0.3, 5.7, 13.9, 1.6, 56.6, 0, 0, 0, 0, 0.3, 5.2, -5.1, 0, 0.03, 3.77, 0.24, 0.6, 0, 0.2, 0.1, 82.3, 0.9, 0, 
15, eco8, 8, 580739, 11.5, 584.2, 1874.5, 9.7, 2.7, 2.4, 29.3, 2.63, 65.8, 0.6, 4.2, 2.5, 877.1, 173.6, 251.3, 61.3, 2.7, 6, 1.5, 4, 98.8, 14.2, 7, 464.2, 0.1, 0.1, 2.2, 1.8, 0.6, 0.5, 0, 0.1, 0, 0.1, 1, 1.4, 0.2, 55, 0, 0, 0, 0, 0.1, 0.4, -0.3, 0, 0.02, 0.04, 0.02, 0.1, 0, 0, 0, 60.5, 0.71, 0, 
15, eco9, 9, 336263, -0.2, 374.6, 1031.1, 26, 7.3, 6.7, 28.6, 1.42, 36.1, 0.7, 12.7, 7.6, 472.7, 94.1, 442.8, 90.5, 6.6, 14.9, 3.6, 11.1, 120.2, 11.5, 7, 235.9, 0.3, 0.2, 1.2, 0.3, 1.1, 0.3, 0, 0.3, 0, 0.3, 1.5, 1, 0.1, 28.1, 0, 0, 0, 0, 0.1, 0.4, -0.3, 0, 0.04, 0.3, 0.06, 0.8, 0, 0, 0.1, 32.8, 0.37, 0, 
15, eco10, 10, 254883, 1162.9, 6546.2, 105780.7, 42.4, 10, 9, 1249.5, 8, 367.7, 24.4, 37.1, 25.6, 49679.2, 6165, 10964.2, 1265.3, 10.9, 13.4, 7.6, 10.6, 5463.7, 435.8, 295, 351.7, 1, 0.6, 138.4, 69.9, 29.7, 14.7, 0.1, 0.4, 0, 0.4, 16.2, 41.2, 4.4, 42.6, 0, 0, 0, 0, 0.8, 16.8, -16.6, 0, 0.03, 9.62, 0.73, 7.1, 0, 0.4, 0.1, 113.3, 1.83, 0, 
16, eco1, 1, 472775, 172.3, 1350.6, 8066, 33.5, 9.2, 7.1, 113.3, 1.94, 89.1, 3.8, 14.9, 9.3, 3774.7, 617.8, 1722.9, 251.3, 7.8, 16.7, 5.1, 12.7, 789.8, 72.2, 50.1, 438.5, 0.4, 0.2, 9.9, 6.6, 4.4, 2.2, 0, 0.4, 0, 0.4, 3.6, 6.3, 0.7, 51.9, 0, -0.1, 0, 0, 0.2, 2.4, -2.6, 0, 0.06, 2.84, 0.27, 4.6, 0, 0.1, 0.1, 65.3, 0.53, 0, 
16, eco2, 2, 369410, 10, 195.7, 606.7, 13.9, 3.9, 2.3, 17.7, 0.96, 17.5, 0.5, 4.9, 2.9, 280.7, 56.1, 370.4, 65.2, 3.6, 8.4, 1.8, 5.9, 81.1, 7.8, 4.1, 102.7, 0.1, 0.1, 0.7, 0.2, 0.9, 0.2, 0, 0.2, 0, 0.2, 1.1, 0.6, 0.1, 12.2, 0, 0, 0, 0, 0.1, 0.3, -0.2, 0, 0.02, 0.11, 0.01, 1.7, 0, 0, 0, 15.3, 0.24, 0, 
16, eco3, 3, 292243, 216.8, 1893, 12970.1, 38.7, 10.6, 9.2, 178.1, 4.6, 158.5, 6.2, 14.2, 8.7, 6082.4, 1146.1, 1239.4, 255.3, 7.7, 15.1, 5.2, 10.6, 890.5, 100.1, 48.6, 853.8, 0.4, 0.2, 16.2, 13.4, 3.3, 2.5, 0, 0.4, 0, 0.4, 4.2, 10.4, 1.2, 101.3, 0, -0.1, 0, -0.1, 0.3, 3.7, -3.7, 0, 0.04, 0.23, 0.09, 0.3, 0, 0.2, 0.1, 122.5, 1.22, 0, 
16, eco4, 4, 482063, 643.8, 2924.3, 32365.1, 47.5, 13, 10.5, 414, 5.61, 172.1, 14.6, 18.3, 11.3, 15192.3, 2662.2, 3314.5, 541, 9.8, 19.8, 6.9, 14.2, 2197.6, 215.4, 117.9, 393.4, 0.5, 0.3, 40.7, 31.6, 8.7, 5.8, 0, 0.5, 0, 0.5, 7.9, 20.3, 2.2, 47.4, 0, -0.1, 0, -0.1, 0.6, 9.2, -9.4, 0, 0.06, 4.11, 0.36, 12.1, 0.1, 0.3, 0.1, 84.6, 1.43, 0, 
16, eco5, 5, 279971, 1834.1, 8580.1, 93889.7, 42.6, 10.8, 10.5, 1135.8, 10.1, 396, 35.4, 26.5, 17.8, 44096.7, 6644.1, 11157.9, 1489.2, 12.5, 19.8, 10.5, 15.3, 7116.1, 643.6, 439.7, 380.7, 0.7, 0.4, 117.9, 81, 29.5, 18.3, 0.1, 0.6, 0.1, 0.6, 21.2, 61, 7.4, 46.9, 0, 0, 0, 0, 1.4, 22.8, -25.1, 0, 0.06, 8.58, 1.01, 31.2, 0.1, 0.4, 0.1, 148, 2.68, 0, 
16, eco6, 6, 936093, 18.7, 531.3, 1944.8, 24.4, 6.8, 4.6, 41.4, 1.71, 53.6, 1.2, 9.1, 5.5, 905.4, 178.2, 396.1, 90.6, 4.6, 11, 2.5, 7.3, 147.5, 18.2, 8.7, 357, 0.2, 0.1, 2.3, 1.6, 1, 0.5, 0, 0.3, 0, 0.2, 1.5, 1.7, 0.2, 42.3, 0, 0, 0, 0, 0.1, 0.7, -0.6, 0, 0.04, 0.17, 0.03, 0.9, 0, 0.1, 0, 47.9, 0.45, 0, 
16, eco7, 7, 521671, 469.5, 2430.3, 20360.4, 29.4, 7.9, 5.9, 257.9, 3.65, 142.9, 9.9, 11.9, 7.6, 9557.2, 1701.4, 3456.6, 468.7, 7, 13.3, 4.5, 8.7, 1703.6, 161.2, 90.7, 474.8, 0.4, 0.2, 25, 20, 9, 5.1, 0, 0.4, 0, 0.3, 6, 14.5, 1.6, 56.7, 0, 0, 0, 0, 0.4, 6.2, -6.4, 0, 0.04, 4.64, 0.31, 8.6, 0.1, 0.2, 0.1, 83.2, 0.88, 0, 
16, eco8, 8, 580739, 20.8, 591.2, 1781.5, 11.3, 3.2, 2.2, 29.3, 2.19, 65.3, 0.9, 4.1, 2.4, 833.5, 165, 270.2, 62.7, 2.3, 5.5, 1.4, 3.8, 105.5, 14.5, 7, 464.2, 0.1, 0.1, 2.1, 1.8, 0.7, 0.5, 0, 0.1, 0, 0.1, 1, 1.4, 0.2, 55.1, 0, 0, 0, 0, 0.1, 0.5, -0.4, 0, 0.03, 0.07, 0.03, 1.4, 0, 0, 0, 60.1, 0.58, 0, 
16, eco9, 9, 336263, 15.5, 385.9, 872.1, 19.5, 5.5, 5, 22.2, 1.23, 35.8, 0.8, 10, 6, 399.9, 79.5, 492.2, 93.6, 5.9, 13.9, 3.5, 11, 130.6, 12.2, 7.1, 236, 0.2, 0.1, 1, 0.3, 1.2, 0.3, 0, 0.3, 0, 0.3, 1.6, 1, 0.1, 28.1, 0, 0, 0, 0, 0.1, 0.5, -0.4, 0, 0.07, 0.69, 0.11, 2.5, 0, 0, 0, 32.7, 0.32, 0, 
16, eco10, 10, 254883, 1645.8, 6921.4, 100438.2, 44.3, 10.4, 8.5, 1188.4, 8.32, 362.4, 32.4, 37.3, 25.8, 47167.1, 5805.2, 11590, 1265.3, 10.5, 13, 7.7, 10.7, 5810.5, 454.5, 302.5, 353.9, 1, 0.6, 131.8, 65.3, 31.3, 14.7, 0.1, 0.4, 0, 0.4, 17.1, 43.7, 4.5, 43, 0, 0, 0, 0, 1.1, 22.2, -23.6, 0, 0.04, 11.08, 0.88, 37.9, 0.1, 0.4, 0.1, 117.6, 1.95, 0, 
17, eco1, 1, 472775, 121.3, 1384.5, 7718.3, 29.6, 8.1, 7.1, 107.5, 1.77, 88.6, 3.1, 14.3, 8.9, 3612.5, 589.1, 1741.1, 256.5, 8.2, 17.2, 5.4, 13.2, 817.9, 73.4, 54.5, 438.8, 0.4, 0.2, 9.5, 6.3, 4.5, 2.3, 0, 0.4, 0, 0.4, 3.7, 6.5, 0.7, 51.9, 0, 0, 0, 0, 0.2, 2.1, -2, 0, 0.04, 0.79, 0.1, 1.5, 0, 0.1, 0.1, 65.5, 0.45, 0, 
17, eco2, 2, 369410, 5.6, 201.7, 590.9, 11.7, 3.3, 2.4, 15.8, 0.86, 17.4, 0.4, 4.8, 2.9, 273.4, 54.7, 366.5, 66, 3.7, 8.5, 1.8, 5.8, 86.9, 7.8, 4.3, 102.7, 0.1, 0.1, 0.7, 0.2, 0.9, 0.2, 0, 0.2, 0, 0.2, 1.1, 0.6, 0.1, 12.2, 0, 0, 0, 0, 0, 0.2, -0.2, 0, 0.01, 0.07, 0.01, 0, 0, 0, 0, 15.2, 0.22, 0, 
17, eco3, 3, 292243, 223.3, 1911.3, 12583, 38.8, 10.6, 9, 173.6, 4.38, 157.5, 6.7, 13.9, 8.4, 5900.6, 1111.8, 1210, 253.6, 7.5, 14.8, 5.1, 10.5, 908, 99.2, 49.5, 854.6, 0.3, 0.2, 15.8, 13, 3.2, 2.5, 0, 0.4, 0, 0.4, 4.2, 10.4, 1.2, 101.5, 0, -0.1, 0, -0.1, 0.4, 4.1, -3.7, 0, 0.03, 0.09, 0.05, 1.1, 0, 0.2, 0.1, 122.5, 1.11, 0, 
17, eco4, 4, 482063, 508, 2989.7, 31338.9, 41.1, 11.2, 10.4, 398.7, 5.68, 170.5, 12.2, 17.6, 10.9, 14711.2, 2577.1, 3281, 547.3, 10.3, 20.3, 7.1, 14.6, 2252.1, 215.9, 126.9, 394.8, 0.5, 0.2, 39.4, 30.6, 8.6, 5.9, 0.1, 0.5, 0, 0.5, 8.1, 20.5, 2.3, 47.6, 0, -0.1, 0, 0, 0.6, 7.8, -7.4, 0, 0.04, 1.75, 0.18, 3.4, 0, 0.3, 0.1, 85.3, 1.4, 0, 
17, eco5, 5, 279971, 1529.6, 8806.6, 90987.1, 44.1, 11.2, 10.7, 1101.5, 10.52, 392.7, 32.5, 27.2, 18.3, 42738, 6431.4, 10920.8, 1497.3, 13.2, 20.4, 10.8, 15.7, 7328.4, 653.8, 440.3, 384.1, 0.8, 0.4, 114.3, 78.4, 28.9, 18.4, 0.1, 0.6, 0.1, 0.6, 21.9, 62.6, 7.7, 47.5, 0, 0, 0, 0, 1.2, 21.7, -22.2, 0, 0.03, 2.74, 0.33, 5.2, 0, 0.4, 0.1, 151.5, 2.54, 0, 
17, eco6, 6, 936093, 12.5, 538.7, 1887.6, 17.7, 4.9, 4.5, 36.4, 1.46, 53.3, 0.8, 8.2, 4.9, 879.4, 173.1, 404, 93.3, 4.9, 11.4, 2.7, 7.7, 153.8, 18.4, 9.5, 357.1, 0.2, 0.1, 2.2, 1.6, 1, 0.5, 0, 0.3, 0, 0.2, 1.5, 1.7, 0.2, 42.3, 0, 0, 0, 0, 0.1, 0.5, -0.4, 0, 0.02, 0.14, 0.02, 0.2, 0, 0, 0, 47.7, 0.38, 0, 
17, eco7, 7, 521671, 400.2, 2497.3, 19733.5, 26.5, 7.1, 6.5, 249.5, 3.84, 141.7, 9, 11.7, 7.5, 9263.1, 1647.9, 3327.3, 463.6, 7.3, 13.7, 4.6, 8.8, 1769.1, 160.8, 91.8, 475.6, 0.4, 0.2, 24.2, 19.4, 8.6, 5, 0, 0.4, 0, 0.3, 6.2, 14.6, 1.6, 56.8, 0, 0, 0, 0, 0.4, 5.8, -5.5, 0, 0.03, 4.03, 0.26, 1.4, 0, 0.2, 0.1, 83.8, 0.91, 0, 
17, eco8, 8, 580739, 17.4, 597.3, 1734.4, 9.3, 2.6, 2.3, 27.4, 1.84, 64.8, 0.7, 3.8, 2.3, 811.6, 160.7, 271.9, 63.9, 2.3, 5.5, 1.4, 3.8, 110.9, 14.6, 7.5, 464.3, 0.1, 0, 2, 1.7, 0.7, 0.5, 0, 0.1, 0, 0.1, 1, 1.4, 0.2, 55.1, 0, 0, 0, 0, 0.1, 0.4, -0.4, 0, 0.02, 0.04, 0.01, 0.1, 0, 0, 0, 59.8, 0.49, 0, 
17, eco9, 9, 336263, 6.4, 395.8, 851.6, 23.5, 6.6, 5, 24.2, 1.12, 35.7, 0.7, 9.9, 5.9, 391, 77.8, 486.1, 95, 5.8, 13.8, 3.4, 10.8, 139.4, 12.5, 7.8, 236, 0.2, 0.1, 1, 0.3, 1.2, 0.3, 0, 0.3, 0, 0.3, 1.6, 1, 0.1, 28.1, 0, 0, 0, 0, 0.1, 0.4, -0.3, 0, 0.04, 0.31, 0.05, 0.2, 0, 0, 0, 32.6, 0.29, 0, 
17, eco10, 10, 254883, 1248, 7170.7, 97811.6, 43, 10.1, 9.1, 1157, 9.01, 359.3, 26.1, 38.1, 26.3, 45932.6, 5647.2, 11448.1, 1273.6, 11.5, 13.8, 8.1, 11.3, 6043.9, 458.7, 312.2, 355.9, 1, 0.6, 128.4, 63.5, 31, 14.8, 0.1, 0.4, 0, 0.4, 17.8, 44.3, 4.6, 43.3, 0, 0, 0, 0, 0.9, 18.2, -18.2, 0, 0.03, 10.45, 0.82, 3, 0, 0.4, 0.1, 120, 2.11, 0, 
18, eco1, 1, 472775, 162.5, 1417.6, 7451.7, 33.8, 9.3, 7, 106.3, 1.73, 88.2, 4.1, 14.6, 9.1, 3487.1, 567.7, 1688.5, 253.9, 8.1, 17, 5.2, 12.8, 852.4, 75.4, 50.7, 439.1, 0.4, 0.2, 9.1, 6.1, 4.4, 2.2, 0, 0.4, 0, 0.4, 3.9, 6.7, 0.7, 52, 0, 0, 0, 0, 0.2, 2.7, -2.7, 0, 0.03, 1.04, 0.08, 1, 0, 0.2, 0.1, 65.8, 0.43, 0, 
18, eco2, 2, 369410, 6, 207, 565.3, 9.8, 2.8, 2.3, 14, 0.78, 17.3, 0.4, 4.4, 2.7, 261.7, 52.3, 367.7, 66.9, 3.7, 8.6, 1.8, 5.8, 91.8, 7.9, 4.5, 102.8, 0.1, 0.1, 0.7, 0.2, 0.9, 0.2, 0, 0.2, 0, 0.2, 1.1, 0.6, 0.1, 12.2, 0, 0, 0, 0, 0, 0.2, -0.2, 0, 0.01, 0.01, 0, 0.2, 0, 0, 0, 15.2, 0.2, 0, 
18, eco3, 3, 292243, 198.2, 1923, 12244.1, 35.7, 9.7, 9, 167.5, 4.22, 156.5, 6.1, 13.1, 8, 5742.6, 1082, 1186.2, 253, 7.8, 15.1, 5.2, 10.7, 921, 98, 48.8, 855.2, 0.3, 0.2, 15.3, 12.7, 3.2, 2.5, 0, 0.4, 0, 0.4, 4.3, 10.3, 1.2, 101.6, 0, -0.1, 0, -0.1, 0.3, 3.8, -3.3, 0, 0.02, 0.05, 0.01, 0.5, 0, 0.2, 0.1, 122.4, 1.05, 0, 
18, eco4, 4, 482063, 497.7, 3050.2, 30216.5, 39.1, 10.7, 10, 384.3, 5.6, 168.8, 11.8, 16.5, 10.2, 14184.6, 2482.4, 3309.1, 554.1, 10.5, 20.4, 7.3, 14.8, 2306.7, 219, 128.4, 396.1, 0.4, 0.2, 38, 29.5, 8.7, 5.9, 0.1, 0.6, 0, 0.5, 8.3, 20.8, 2.4, 47.8, 0, -0.1, 0, 0, 0.5, 7.6, -7.4, 0, 0.03, 1.82, 0.14, 3.1, 0, 0.3, 0.1, 86, 1.38, 0, 
18, eco5, 5, 279971, 1547.1, 9002.1, 87680.5, 44.8, 11.4, 10.6, 1062.8, 11.32, 388.8, 33.7, 26.5, 17.8, 41182.4, 6187.9, 10886.3, 1502, 13.5, 20.9, 11.1, 16.1, 7519.2, 661.1, 434.3, 387.5, 0.7, 0.4, 110.2, 75.3, 28.7, 18.5, 0.1, 0.7, 0.1, 0.6, 22.4, 64, 7.8, 48, 0, 0, 0, 0, 1.3, 22.7, -22.7, 0, 0.03, 2.67, 0.24, 12, 0, 0.4, 0.1, 154.9, 2.7, 0, 
18, eco6, 6, 936093, 18.8, 546, 1831, 15, 4.2, 4.1, 33.9, 1.27, 53.1, 0.9, 7.2, 4.3, 853.7, 168.1, 408, 94.8, 4.9, 11.4, 2.7, 7.7, 160.4, 18.8, 9.6, 357.1, 0.2, 0.1, 2.2, 1.5, 1, 0.5, 0, 0.3, 0, 0.2, 1.5, 1.7, 0.2, 42.3, 0, 0, 0, 0, 0.1, 0.5, -0.4, 0, 0.02, 0.13, 0.01, 0.2, 0, 0, 0, 47.6, 0.33, 0, 
18, eco7, 7, 521671, 381, 2555.5, 19055.9, 28.6, 7.7, 6.3, 242.4, 4.02, 140.6, 8.9, 12, 7.7, 8944.4, 1590.4, 3250.7, 459, 7.5, 14, 4.7, 8.9, 1827, 160, 92.3, 476.3, 0.4, 0.2, 23.4, 18.7, 8.4, 5, 0, 0.4, 0, 0.3, 6.3, 14.7, 1.7, 57, 0, 0, 0, 0, 0.4, 5.7, -5.4, 0, 0.02, 1.27, 0.07, 1.9, 0, 0.2, 0.1, 84.5, 0.94, 0, 
18, eco8, 8, 580739, 15.6, 601.6, 1689.9, 6.5, 1.8, 2.1, 24.8, 1.55, 64.5, 0.6, 3.2, 1.9, 791.3, 156.6, 275.6, 65, 2.5, 5.7, 1.4, 3.8, 115.1, 14.6, 7.5, 464.3, 0.1, 0, 2, 1.7, 0.7, 0.5, 0, 0.1, 0, 0.1, 1, 1.4, 0.2, 55.1, 0, 0, 0, 0, 0, 0.4, -0.3, 0, 0.01, 0.02, 0, 0, 0, 0, 0, 59.5, 0.41, 0, 
18, eco9, 9, 336263, 4.8, 403.8, 813, 23.8, 6.7, 4.7, 25, 1.03, 35.6, 0.7, 9.8, 5.9, 373, 74.2, 491.2, 96.9, 5.7, 13.7, 3.4, 10.8, 146.8, 12.8, 8.2, 236, 0.2, 0.1, 0.9, 0.2, 1.2, 0.3, 0, 0.3, 0, 0.3, 1.7, 1, 0.1, 28.1, 0, 0, 0, 0, 0.1, 0.4, -0.3, 0, 0.03, 0.17, 0.02, 0.5, 0, 0, 0, 32.5, 0.26, 0, 
18, eco10, 10, 254883, 1426.4, 7429, 94719.8, 43.8, 10.3, 8.9, 1121.5, 9.93, 356, 30.3, 38.8, 26.8, 44479.4, 5454.5, 11356.2, 1260.6, 11.8, 14.1, 8.3, 11.4, 6296.9, 464.4, 310.1, 357.7, 1.1, 0.6, 124.5, 61.2, 30.7, 14.6, 0.1, 0.4, 0, 0.4, 18.5, 45.4, 4.9, 43.6, 0, 0, 0, 0, 1, 21.1, -21.1, 0, 0.02, 5.51, 0.4, 13.4, 0, 0.4, 0.1, 123.3, 2.26, 0, 
