Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, 116, eco10, 64707, 0, 1, 0.33, 0, 279.27, 0, 365, 
1, 117, eco1, 110614, 0, 1, 0.52, 0, 227.58, 0, 344, 
1, 117, eco2, 67385, 0, 1, 0.29, 0, 305.05, 0, 365, 
1, 117, eco3, 52763, 0, 1, 0.16, 0, 331.8, 0, 365, 
1, 117, eco4, 137881, 0, 1, 0.4, 0, 267.92, 0, 351, 
1, 117, eco5, 54258, 0, 1, 0.36, 0, 219.32, 52, 323, 
1, 117, eco6, 169009, 0, 1, 0.28, 0, 305.53, 0, 365, 
1, 117, eco7, 139772, 0, 1, 0.36, 0, 279.89, 0, 365, 
1, 117, eco8, 80250, 0, 1, 0.21, 0, 302.51, 0, 348, 
1, 117, eco9, 71118, 0, 1, 0.57, 0, 212.11, 0, 336, 
1, 117, eco10, 36519, 0, 1, 0.35, 0, 283.94, 0, 365, 
1, 118, eco1, 266067, 0.67, 1, 0.02, 0.01, 228.78, 0, 344, 
1, 118, eco2, 184122, 0, 1, 0, 0, 306.08, 0, 365, 
1, 118, eco3, 137074, 0.41, 1, 0, 0, 328.49, 0, 365, 
1, 118, eco4, 284868, 0.28, 1, 0, 0, 266.85, 0, 351, 
1, 118, eco5, 102756, 0.88, 1, 0, 0, 218.61, 52, 323, 
1, 118, eco6, 501890, 0, 1, 0, 0, 306.62, 0, 365, 
1, 118, eco7, 306940, 0, 1, 0, 0, 280.28, 0, 365, 
1, 118, eco8, 294172, 0, 1, 0, 0, 300.8, 0, 348, 
1, 118, eco9, 173209, 0.83, 1, 0, 0, 211.05, 0, 336, 
1, 118, eco10, 65027, 0, 1, 0, 0, 279, 0, 365, 
1, 119, eco1, 110695, 0, 1, 0.36, 0, 227.69, 0, 344, 
1, 119, eco2, 67257, 0, 1, 0.16, 0, 305.2, 0, 365, 
1, 119, eco3, 53115, 0, 1, 0.08, 0, 331.57, 0, 365, 
1, 119, eco4, 137682, 0, 1, 0.26, 0, 267.7, 0, 351, 
1, 119, eco5, 53795, 0, 1, 0.14, 0, 219.49, 52, 323, 
1, 119, eco6, 169633, 0, 1, 0.13, 0, 305.39, 0, 365, 
1, 119, eco7, 139572, 0, 1, 0.27, 0, 279.72, 0, 365, 
1, 119, eco8, 80056, 0, 1, 0.08, 0, 302.13, 0, 348, 
1, 119, eco9, 71026, 0, 1, 0.43, 0, 211.9, 0, 336, 
1, 119, eco10, 36778, 0, 1, 0.24, 0, 283.71, 0, 365, 
1, 122, eco1, 380912, 0.88, 1, 0.46, 0.23, 230.63, 0, 344, 
1, 122, eco2, 367983, 0, 1, 0.24, 0, 306.02, 0, 365, 
1, 122, eco3, 262381, 0.76, 1, 0.13, 0.06, 328.64, 0, 365, 
1, 122, eco4, 299684, 0.7, 1, 0.35, 0.18, 270.17, 0, 351, 
1, 122, eco5, 124111, 0.96, 1, 0.28, 0.14, 217.83, 52, 323, 
1, 122, eco6, 878015, 0.55, 1, 0.23, 0.11, 308.18, 0, 365, 
1, 122, eco7, 348770, 0.31, 1, 0.3, 0.08, 286.97, 0, 365, 
1, 122, eco8, 571789, 0.52, 1, 0.18, 0.09, 300.69, 0, 348, 
1, 122, eco9, 324890, 0.94, 1, 0.54, 0.27, 211, 0, 336, 
1, 122, eco10, 112064, 0.27, 1, 0.32, 0.08, 280.64, 0, 365, 
1, 124, eco1, 266404, 0.16, 1, 0.02, 0, 228.72, 0, 344, 
1, 124, eco2, 183451, 0, 1, 0, 0, 305.96, 0, 365, 
1, 124, eco3, 137044, 0, 1, 0, 0, 328.65, 0, 365, 
1, 124, eco4, 284692, 0, 1, 0, 0, 266.91, 0, 351, 
1, 124, eco5, 102625, 0.5, 1, 0, 0, 218.5, 52, 323, 
1, 124, eco6, 501674, 0, 1, 0, 0, 306.61, 0, 365, 
1, 124, eco7, 306877, 0, 1, 0, 0, 280.27, 0, 365, 
1, 124, eco8, 294834, 0, 1, 0, 0, 300.84, 0, 348, 
1, 124, eco9, 173845, 0.41, 1, 0, 0, 211.13, 0, 336, 
1, 124, eco10, 64910, 0, 1, 0, 0, 279.49, 0, 365, 
1, 127, eco1, 380849, 0.36, 1, 0.46, 0.15, 230.62, 0, 344, 
1, 127, eco2, 367988, 0, 1, 0.24, 0, 306.02, 0, 365, 
1, 127, eco3, 262467, 0, 1, 0.13, 0, 328.64, 0, 365, 
1, 127, eco4, 299384, 0, 1, 0.35, 0, 270.11, 0, 351, 
1, 127, eco5, 123951, 0.69, 1, 0.28, 0.14, 217.8, 52, 323, 
1, 127, eco6, 878038, 0, 1, 0.23, 0, 308.2, 0, 365, 
1, 127, eco7, 348677, 0, 1, 0.3, 0, 287.05, 0, 365, 
1, 127, eco8, 571792, 0, 1, 0.18, 0, 300.68, 0, 348, 
1, 127, eco9, 324969, 0.6, 1, 0.54, 0.26, 210.99, 0, 336, 
1, 127, eco10, 112123, 0, 1, 0.32, 0, 280.63, 0, 365, 
1, 133, eco1, 380997, 0.87, 1, 0.55, 0.27, 230.6, 0, 344, 
1, 133, eco2, 367983, 0, 1, 0.32, 0, 306.02, 0, 365, 
1, 133, eco3, 262380, 0.75, 1, 0.21, 0.11, 328.64, 0, 365, 
1, 133, eco4, 299483, 0.69, 1, 0.42, 0.21, 270.1, 0, 351, 
1, 133, eco5, 124076, 0.96, 1, 0.41, 0.2, 217.81, 52, 323, 
1, 133, eco6, 877896, 0.54, 1, 0.31, 0.15, 308.21, 0, 365, 
1, 133, eco7, 348938, 0.31, 1, 0.36, 0.1, 286.96, 0, 365, 
1, 133, eco8, 571741, 0.51, 1, 0.33, 0.16, 300.68, 0, 348, 
1, 133, eco9, 325090, 0.94, 1, 0.6, 0.3, 210.98, 0, 336, 
1, 133, eco10, 112077, 0.26, 1, 0.4, 0.1, 280.64, 0, 365, 
1, 134, eco1, 380669, 0.87, 1, 0.55, 0.27, 230.65, 0, 344, 
1, 134, eco2, 367994, 0, 1, 0.32, 0, 306.02, 0, 365, 
1, 134, eco3, 262383, 0.75, 1, 0.21, 0.11, 328.65, 0, 365, 
1, 134, eco4, 299488, 0.69, 1, 0.42, 0.21, 270.05, 0, 351, 
1, 134, eco5, 124137, 0.96, 1, 0.41, 0.2, 217.81, 52, 323, 
1, 134, eco6, 877683, 0.54, 1, 0.31, 0.15, 308.2, 0, 365, 
1, 134, eco7, 349029, 0.31, 1, 0.36, 0.1, 286.91, 0, 365, 
1, 134, eco8, 571798, 0.51, 1, 0.33, 0.16, 300.68, 0, 348, 
1, 134, eco9, 324891, 0.94, 1, 0.6, 0.3, 211, 0, 336, 
1, 134, eco10, 112069, 0.26, 1, 0.4, 0.1, 280.66, 0, 365, 
1, 135, eco1, 380707, 0.88, 1, 0.46, 0.23, 230.58, 0, 344, 
1, 135, eco2, 367977, 0, 1, 0.24, 0, 306.02, 0, 365, 
1, 135, eco3, 262406, 0.76, 1, 0.13, 0.06, 328.65, 0, 365, 
1, 135, eco4, 299775, 0.7, 1, 0.35, 0.18, 270.14, 0, 351, 
1, 135, eco5, 123948, 0.96, 1, 0.28, 0.14, 217.82, 52, 323, 
1, 135, eco6, 877693, 0.55, 1, 0.23, 0.11, 308.2, 0, 365, 
1, 135, eco7, 348805, 0.31, 1, 0.3, 0.08, 286.94, 0, 365, 
1, 135, eco8, 571751, 0.52, 1, 0.18, 0.09, 300.68, 0, 348, 
1, 135, eco9, 324872, 0.94, 1, 0.54, 0.27, 210.99, 0, 336, 
1, 135, eco10, 112134, 0.27, 1, 0.32, 0.08, 280.62, 0, 365, 
1, 137, eco1, 380732, 0.88, 1, 0.46, 0.23, 230.58, 0, 344, 
1, 137, eco2, 367985, 0, 1, 0.24, 0, 306.02, 0, 365, 
1, 137, eco3, 262419, 0.76, 1, 0.13, 0.06, 328.64, 0, 365, 
1, 137, eco4, 299583, 0.7, 1, 0.35, 0.18, 270.14, 0, 351, 
1, 137, eco5, 123856, 0.96, 1, 0.28, 0.14, 217.8, 52, 323, 
1, 137, eco6, 877925, 0.55, 1, 0.23, 0.11, 308.19, 0, 365, 
1, 137, eco7, 348857, 0.31, 1, 0.3, 0.08, 286.97, 0, 365, 
1, 137, eco8, 571745, 0.52, 1, 0.18, 0.09, 300.68, 0, 348, 
1, 137, eco9, 325030, 0.94, 1, 0.54, 0.27, 211, 0, 336, 
1, 137, eco10, 112074, 0.27, 1, 0.32, 0.08, 280.66, 0, 365, 
1, 140, eco1, 380807, 0.87, 1, 0.55, 0.27, 230.6, 0, 344, 
1, 140, eco2, 367975, 0, 1, 0.32, 0, 306.02, 0, 365, 
1, 140, eco3, 262386, 0.75, 1, 0.21, 0.11, 328.64, 0, 365, 
1, 140, eco4, 300127, 0.69, 1, 0.42, 0.21, 270.03, 0, 351, 
1, 140, eco5, 124037, 0.96, 1, 0.41, 0.2, 217.81, 52, 323, 
1, 140, eco6, 877729, 0.54, 1, 0.31, 0.15, 308.2, 0, 365, 
1, 140, eco7, 349043, 0.31, 1, 0.36, 0.1, 286.94, 0, 365, 
1, 140, eco8, 571775, 0.51, 1, 0.33, 0.16, 300.68, 0, 348, 
1, 140, eco9, 324992, 0.94, 1, 0.6, 0.3, 210.98, 0, 336, 
1, 140, eco10, 112062, 0.26, 1, 0.4, 0.1, 280.63, 0, 365, 
1, 141, eco1, 380682, 0.87, 1, 0.55, 0.27, 230.61, 0, 344, 
1, 141, eco2, 367990, 0, 1, 0.32, 0, 306.02, 0, 365, 
1, 141, eco3, 262435, 0.75, 1, 0.21, 0.11, 328.64, 0, 365, 
1, 141, eco4, 299526, 0.69, 1, 0.42, 0.21, 270.07, 0, 351, 
1, 141, eco5, 124055, 0.96, 1, 0.41, 0.2, 217.79, 52, 323, 
1, 141, eco6, 877927, 0.54, 1, 0.31, 0.15, 308.19, 0, 365, 
1, 141, eco7, 349085, 0.31, 1, 0.36, 0.1, 286.96, 0, 365, 
1, 141, eco8, 571766, 0.51, 1, 0.33, 0.16, 300.68, 0, 348, 
1, 141, eco9, 324969, 0.94, 1, 0.6, 0.3, 211, 0, 336, 
1, 141, eco10, 112062, 0.26, 1, 0.4, 0.1, 280.66, 0, 365, 
1, 142, eco1, 380813, 0, 1, 0.02, 0, 230.6, 0, 344, 
1, 142, eco2, 367998, 0, 1, 0, 0, 306.02, 0, 365, 
1, 142, eco3, 262369, 0, 1, 0, 0, 328.65, 0, 365, 
1, 142, eco4, 299411, 0, 1, 0, 0, 270.14, 0, 351, 
1, 142, eco5, 124028, 0, 1, 0, 0, 217.82, 52, 323, 
1, 142, eco6, 877919, 0, 1, 0, 0, 308.21, 0, 365, 
1, 142, eco7, 348820, 0, 1, 0, 0, 286.97, 0, 365, 
1, 142, eco8, 571746, 0, 1, 0, 0, 300.68, 0, 348, 
1, 142, eco9, 325035, 0, 1, 0, 0, 210.99, 0, 336, 
1, 142, eco10, 112016, 0, 1, 0, 0, 280.71, 0, 365, 
1, 143, eco1, 380792, 0.87, 1, 0.55, 0.27, 230.61, 0, 344, 
1, 143, eco2, 367991, 0, 1, 0.32, 0, 306.02, 0, 365, 
1, 143, eco3, 262355, 0.75, 1, 0.21, 0.11, 328.65, 0, 365, 
1, 143, eco4, 299653, 0.69, 1, 0.42, 0.21, 270.13, 0, 351, 
1, 143, eco5, 124089, 0.96, 1, 0.41, 0.2, 217.81, 52, 323, 
1, 143, eco6, 878081, 0.54, 1, 0.31, 0.15, 308.2, 0, 365, 
1, 143, eco7, 349010, 0.31, 1, 0.36, 0.1, 286.92, 0, 365, 
1, 143, eco8, 571830, 0.51, 1, 0.33, 0.16, 300.68, 0, 348, 
1, 143, eco9, 325010, 0.94, 1, 0.6, 0.3, 210.98, 0, 336, 
1, 143, eco10, 112008, 0.26, 1, 0.4, 0.1, 280.68, 0, 365, 
1, 201, eco1, 110386, 0.71, 1, 0.49, 0.24, 227.44, 0, 344, 
1, 201, eco2, 67304, 0, 1, 0.25, 0, 305.1, 0, 365, 
1, 201, eco3, 52940, 0.52, 1, 0.12, 0.06, 331.87, 0, 365, 
1, 201, eco4, 137733, 0.44, 1, 0.37, 0.15, 267.81, 0, 351, 
1, 201, eco5, 54300, 0.87, 1, 0.3, 0.15, 219.51, 52, 323, 
1, 201, eco6, 168954, 0.22, 1, 0.25, 0.07, 305.37, 0, 365, 
1, 201, eco7, 139752, 0, 1, 0.34, 0, 279.58, 0, 365, 
1, 201, eco8, 79611, 0.17, 1, 0.18, 0.04, 302.27, 0, 348, 
1, 201, eco9, 71033, 0.83, 1, 0.54, 0.27, 211.79, 0, 336, 
1, 201, eco10, 36968, 0, 1, 0.32, 0, 283.61, 0, 365, 
1, 202, eco1, 110334, 0.71, 1, 0.49, 0.24, 227.33, 0, 344, 
1, 202, eco2, 67474, 0, 1, 0.25, 0, 305.06, 0, 365, 
1, 202, eco3, 52619, 0.52, 1, 0.12, 0.06, 331.61, 0, 365, 
1, 202, eco4, 137644, 0.44, 1, 0.37, 0.15, 268.06, 0, 351, 
1, 202, eco5, 54550, 0.87, 1, 0.3, 0.15, 219.5, 52, 323, 
1, 202, eco6, 169606, 0.22, 1, 0.25, 0.07, 305.4, 0, 365, 
1, 202, eco7, 139465, 0, 1, 0.33, 0, 279.81, 0, 365, 
1, 202, eco8, 80180, 0.17, 1, 0.18, 0.04, 302.17, 0, 348, 
1, 202, eco9, 70924, 0.83, 1, 0.54, 0.27, 211.85, 0, 336, 
1, 202, eco10, 36954, 0, 1, 0.31, 0, 284.35, 0, 365, 
1, 211, eco1, 35654, 0, 1, 0.29, 0, 233.68, 0, 344, 
1, 211, eco2, 2240, 0, 1, 0.13, 0, 304.86, 0, 365, 
1, 211, eco3, 26905, 0, 1, 0.03, 0, 338.8, 0, 365, 
1, 211, eco4, 79632, 0, 1, 0.19, 0, 274.24, 0, 351, 
1, 211, eco5, 123331, 0.04, 1, 0.09, 0.01, 221.42, 52, 323, 
1, 211, eco6, 13915, 0, 1, 0.14, 0, 298, 0, 365, 
1, 211, eco7, 72437, 0, 1, 0.16, 0, 304.32, 0, 365, 
1, 211, eco8, 3899, 0, 1, 0.04, 0, 306.22, 0, 348, 
1, 211, eco9, 3600, 0, 1, 0.36, 0, 211.66, 0, 336, 
1, 211, eco10, 135476, 0, 1, 0.19, 0, 287.34, 0, 365, 
1, 212, eco1, 266536, 0, 1, 0.32, 0, 228.69, 0, 344, 
1, 212, eco2, 183814, 0, 1, 0.12, 0, 305.89, 0, 365, 
1, 212, eco3, 136843, 0, 1, 0.07, 0, 328.53, 0, 365, 
1, 212, eco4, 285125, 0, 1, 0.21, 0, 266.81, 0, 351, 
1, 212, eco5, 102897, 0.04, 1, 0.1, 0.01, 218.6, 52, 323, 
1, 212, eco6, 501711, 0, 1, 0.09, 0, 306.6, 0, 365, 
1, 212, eco7, 306613, 0, 1, 0.24, 0, 280.31, 0, 365, 
1, 212, eco8, 294942, 0, 1, 0.05, 0, 300.8, 0, 348, 
1, 212, eco9, 173547, 0, 1, 0.36, 0, 211.11, 0, 336, 
1, 212, eco10, 64975, 0, 1, 0.22, 0, 279.1, 0, 365, 
1, 242, eco1, 380821, 0, 1, 0.02, 0, 230.61, 0, 344, 
1, 242, eco2, 367984, 0, 1, 0, 0, 306.02, 0, 365, 
1, 242, eco3, 262424, 0, 1, 0, 0, 328.64, 0, 365, 
1, 242, eco4, 299650, 0, 1, 0, 0, 270.08, 0, 351, 
1, 242, eco5, 124031, 0.29, 1, 0, 0, 217.84, 52, 323, 
1, 242, eco6, 877703, 0, 1, 0, 0, 308.2, 0, 365, 
1, 242, eco7, 348783, 0, 1, 0, 0, 286.99, 0, 365, 
1, 242, eco8, 571779, 0, 1, 0, 0, 300.68, 0, 348, 
1, 242, eco9, 324958, 0.17, 1, 0, 0, 210.99, 0, 336, 
1, 242, eco10, 112083, 0, 1, 0, 0, 280.64, 0, 365, 
1, 263, eco1, 35619, 0, 1, 0.36, 0, 233.7, 0, 344, 
1, 263, eco2, 2216, 0, 1, 0.17, 0, 305.46, 0, 365, 
1, 263, eco3, 26895, 0, 1, 0.06, 0, 338.62, 0, 365, 
1, 263, eco4, 79481, 0, 1, 0.27, 0, 274.13, 0, 351, 
1, 263, eco5, 123323, 0, 1, 0.14, 0, 221.43, 52, 323, 
1, 263, eco6, 13887, 0, 1, 0.18, 0, 298.92, 0, 365, 
1, 263, eco7, 72583, 0, 1, 0.2, 0, 304.22, 0, 365, 
1, 263, eco8, 3859, 0, 1, 0.08, 0, 306.46, 0, 348, 
1, 263, eco9, 3619, 0, 1, 0.45, 0, 212.73, 0, 336, 
1, 263, eco10, 135447, 0, 1, 0.25, 0, 287.32, 0, 365, 
1, 264, eco1, 35661, 0, 1, 0.36, 0, 233.78, 0, 344, 
1, 264, eco2, 2096, 0, 1, 0.18, 0, 303.64, 0, 365, 
1, 264, eco3, 26902, 0, 1, 0.06, 0, 338.84, 0, 365, 
1, 264, eco4, 79330, 0, 1, 0.27, 0, 274.2, 0, 351, 
1, 264, eco5, 123336, 0, 1, 0.14, 0, 221.43, 52, 323, 
1, 264, eco6, 13761, 0, 1, 0.18, 0, 298.46, 0, 365, 
1, 264, eco7, 72305, 0, 1, 0.2, 0, 304.12, 0, 365, 
1, 264, eco8, 3807, 0, 1, 0.08, 0, 305.88, 0, 348, 
1, 264, eco9, 3590, 0, 1, 0.45, 0, 212.25, 0, 336, 
1, 264, eco10, 135422, 0, 1, 0.25, 0, 287.32, 0, 365, 
1, 312, eco1, 48742, 0, 1, 0.03, 0, 227.75, 0, 344, 
1, 312, eco2, 21864, 0, 1, 0, 0, 304.74, 0, 365, 
1, 312, eco3, 22724, 0, 1, 0, 0, 335.9, 0, 365, 
1, 312, eco4, 73535, 0, 1, 0.01, 0, 269.28, 0, 351, 
1, 312, eco5, 46758, 0.16, 1, 0.01, 0, 220.68, 52, 323, 
1, 312, eco6, 55090, 0, 1, 0.01, 0, 303.63, 0, 365, 
1, 312, eco7, 70379, 0, 1, 0.01, 0, 283.9, 0, 365, 
1, 312, eco8, 19240, 0, 1, 0, 0, 304.17, 0, 348, 
1, 312, eco9, 25875, 0.01, 1, 0.01, 0, 212.61, 0, 336, 
1, 312, eco10, 41367, 0, 1, 0, 0, 285.96, 0, 365, 
1, 313, eco1, 48702, 0, 1, 0.03, 0, 227.62, 0, 344, 
1, 313, eco2, 22102, 0, 1, 0, 0, 304.82, 0, 365, 
1, 313, eco3, 22965, 0, 1, 0, 0, 334.85, 0, 365, 
1, 313, eco4, 72866, 0, 1, 0.01, 0, 269, 0, 351, 
1, 313, eco5, 47022, 0.16, 1, 0.01, 0, 220.57, 52, 323, 
1, 313, eco6, 55641, 0, 1, 0.01, 0, 303.25, 0, 365, 
1, 313, eco7, 70687, 0, 1, 0.01, 0, 283.69, 0, 365, 
1, 313, eco8, 19157, 0, 1, 0, 0, 305.17, 0, 348, 
1, 313, eco9, 26182, 0.01, 1, 0.01, 0, 212.29, 0, 336, 
1, 313, eco10, 41316, 0, 1, 0, 0, 286.58, 0, 365, 
1, 321, eco1, 48850, 0, 1, 0.03, 0, 227.71, 0, 344, 
1, 321, eco2, 21976, 0, 1, 0, 0, 304.48, 0, 365, 
1, 321, eco3, 22730, 0, 1, 0, 0, 335.37, 0, 365, 
1, 321, eco4, 73094, 0, 1, 0.01, 0, 268.81, 0, 351, 
1, 321, eco5, 47109, 0.16, 1, 0.01, 0, 220.41, 52, 323, 
1, 321, eco6, 55428, 0, 1, 0.01, 0, 303.61, 0, 365, 
1, 321, eco7, 70682, 0, 1, 0.01, 0, 283.63, 0, 365, 
1, 321, eco8, 19281, 0, 1, 0, 0, 304.86, 0, 348, 
1, 321, eco9, 26057, 0.01, 1, 0.01, 0, 212.34, 0, 336, 
1, 321, eco10, 41406, 0, 1, 0, 0, 286.17, 0, 365, 
1, 322, eco1, 48290, 0, 1, 0.03, 0, 227.43, 0, 344, 
1, 322, eco2, 21817, 0, 1, 0, 0, 304.23, 0, 365, 
1, 322, eco3, 23239, 0, 1, 0, 0, 335.3, 0, 365, 
1, 322, eco4, 73303, 0, 1, 0.01, 0, 269.24, 0, 351, 
1, 322, eco5, 46971, 0.16, 1, 0.01, 0, 220.64, 52, 323, 
1, 322, eco6, 55415, 0, 1, 0.01, 0, 303.45, 0, 365, 
1, 322, eco7, 70914, 0, 1, 0.01, 0, 283.96, 0, 365, 
1, 322, eco8, 19257, 0, 1, 0, 0, 304.91, 0, 348, 
1, 322, eco9, 25895, 0.01, 1, 0.01, 0, 212.03, 0, 336, 
1, 322, eco10, 41350, 0, 1, 0, 0, 286.6, 0, 365, 
1, 351, eco1, 266210, 0, 1, 0.03, 0, 228.73, 0, 344, 
1, 351, eco2, 184435, 0, 1, 0, 0, 305.96, 0, 365, 
1, 351, eco3, 136879, 0, 1, 0, 0, 328.55, 0, 365, 
1, 351, eco4, 285310, 0, 1, 0, 0, 266.76, 0, 351, 
1, 351, eco5, 103029, 0, 1, 0.01, 0, 218.56, 52, 323, 
1, 351, eco6, 501554, 0, 1, 0.01, 0, 306.74, 0, 365, 
1, 351, eco7, 306627, 0, 1, 0.01, 0, 280.23, 0, 365, 
1, 351, eco8, 295190, 0, 1, 0, 0, 300.8, 0, 348, 
1, 351, eco9, 173347, 0, 1, 0.01, 0, 211.06, 0, 336, 
1, 351, eco10, 64778, 0, 1, 0, 0, 279, 0, 365, 
1, 352, eco1, 266515, 0, 1, 0.03, 0, 228.71, 0, 344, 
1, 352, eco2, 184598, 0, 1, 0, 0, 305.96, 0, 365, 
1, 352, eco3, 136850, 0, 1, 0, 0, 328.65, 0, 365, 
1, 352, eco4, 284540, 0, 1, 0, 0, 266.74, 0, 351, 
1, 352, eco5, 103040, 0, 1, 0.01, 0, 218.52, 52, 323, 
1, 352, eco6, 500790, 0, 1, 0.01, 0, 306.64, 0, 365, 
1, 352, eco7, 306660, 0, 1, 0.01, 0, 280.22, 0, 365, 
1, 352, eco8, 295472, 0, 1, 0, 0, 300.74, 0, 348, 
1, 352, eco9, 172985, 0, 1, 0.01, 0, 211.02, 0, 336, 
1, 352, eco10, 64642, 0, 1, 0, 0, 279.19, 0, 365, 
1, 353, eco1, 266098, 0, 1, 0.03, 0, 228.7, 0, 344, 
1, 353, eco2, 184136, 0, 1, 0, 0, 306.06, 0, 365, 
1, 353, eco3, 136463, 0, 1, 0, 0, 328.47, 0, 365, 
1, 353, eco4, 284807, 0, 1, 0, 0, 266.81, 0, 351, 
1, 353, eco5, 102521, 0, 1, 0.01, 0, 218.56, 52, 323, 
1, 353, eco6, 502239, 0, 1, 0.01, 0, 306.64, 0, 365, 
1, 353, eco7, 306054, 0, 1, 0.01, 0, 280.24, 0, 365, 
1, 353, eco8, 294490, 0, 1, 0, 0, 300.81, 0, 348, 
1, 353, eco9, 173892, 0, 1, 0.01, 0, 211.21, 0, 336, 
1, 353, eco10, 64824, 0, 1, 0, 0, 279.09, 0, 365, 
1, 361, eco1, 110617, 0, 1, 0.32, 0, 227.55, 0, 344, 
1, 361, eco2, 67176, 0, 1, 0.12, 0, 305.2, 0, 365, 
1, 361, eco3, 52656, 0, 1, 0.06, 0, 331.44, 0, 365, 
1, 361, eco4, 138482, 0, 1, 0.21, 0, 268, 0, 351, 
1, 361, eco5, 54247, 0.31, 1, 0.1, 0.04, 219.28, 52, 323, 
1, 361, eco6, 169522, 0, 1, 0.1, 0, 305.27, 0, 365, 
1, 361, eco7, 139781, 0, 1, 0.24, 0, 280.03, 0, 365, 
1, 361, eco8, 79893, 0, 1, 0.04, 0, 302.19, 0, 348, 
1, 361, eco9, 71246, 0.18, 1, 0.36, 0.07, 211.77, 0, 336, 
1, 361, eco10, 36762, 0, 1, 0.2, 0, 284.21, 0, 365, 
1, 362, eco1, 110751, 0, 1, 0.32, 0, 227.5, 0, 344, 
1, 362, eco2, 67109, 0, 1, 0.12, 0, 304.99, 0, 365, 
1, 362, eco3, 52590, 0, 1, 0.06, 0, 331.77, 0, 365, 
1, 362, eco4, 138041, 0, 1, 0.21, 0, 267.94, 0, 351, 
1, 362, eco5, 54301, 0.31, 1, 0.1, 0.04, 219.57, 52, 323, 
1, 362, eco6, 169291, 0, 1, 0.1, 0, 305.38, 0, 365, 
1, 362, eco7, 139754, 0, 1, 0.24, 0, 279.91, 0, 365, 
1, 362, eco8, 80050, 0, 1, 0.04, 0, 302.28, 0, 348, 
1, 362, eco9, 70628, 0.18, 1, 0.36, 0.07, 211.77, 0, 336, 
1, 362, eco10, 36695, 0, 1, 0.21, 0, 283.59, 0, 365, 
1, 375, eco1, 380928, 0, 1, 0.01, 0, 230.6, 0, 344, 
1, 375, eco2, 367982, 0, 1, 0, 0, 306.02, 0, 365, 
1, 375, eco3, 262359, 0, 1, 0, 0, 328.65, 0, 365, 
1, 375, eco4, 299394, 0, 1, 0, 0, 270.12, 0, 351, 
1, 375, eco5, 123957, 0, 1, 0, 0, 217.83, 52, 323, 
1, 375, eco6, 878110, 0, 1, 0, 0, 308.19, 0, 365, 
1, 375, eco7, 348642, 0, 1, 0, 0, 286.99, 0, 365, 
1, 375, eco8, 571769, 0, 1, 0, 0, 300.68, 0, 348, 
1, 375, eco9, 324871, 0, 1, 0, 0, 210.98, 0, 336, 
1, 375, eco10, 112079, 0, 1, 0, 0, 280.65, 0, 365, 
1, 404, eco1, 110699, 0.99, 1, 0, 0, 227.66, 0, 344, 
1, 404, eco2, 67412, 0, 1, 0, 0, 305.08, 0, 365, 
1, 404, eco3, 52775, 0.91, 1, 0, 0, 331.38, 0, 365, 
1, 404, eco4, 137672, 0.86, 1, 0, 0, 267.97, 0, 351, 
1, 404, eco5, 54193, 0.98, 1, 0, 0, 219.49, 52, 323, 
1, 404, eco6, 169206, 0.71, 1, 0, 0, 305.23, 0, 365, 
1, 404, eco7, 139942, 0.42, 1, 0, 0, 279.86, 0, 365, 
1, 404, eco8, 79945, 0.67, 1, 0, 0, 302.27, 0, 348, 
1, 404, eco9, 71273, 1, 1, 0, 0, 211.92, 0, 336, 
1, 404, eco10, 36731, 0.36, 1, 0, 0, 283.71, 0, 365, 
1, 461, eco1, 380826, 0, 1, 0.31, 0, 230.61, 0, 344, 
1, 461, eco2, 367984, 0, 1, 0.12, 0, 306.02, 0, 365, 
1, 461, eco3, 262426, 0, 1, 0.07, 0, 328.64, 0, 365, 
1, 461, eco4, 299764, 0, 1, 0.21, 0, 270.11, 0, 351, 
1, 461, eco5, 124122, 0.31, 1, 0.11, 0.04, 217.82, 52, 323, 
1, 461, eco6, 878008, 0, 1, 0.09, 0, 308.19, 0, 365, 
1, 461, eco7, 349001, 0, 1, 0.21, 0, 286.96, 0, 365, 
1, 461, eco8, 571783, 0, 1, 0.05, 0, 300.68, 0, 348, 
1, 461, eco9, 325046, 0.18, 1, 0.36, 0.07, 210.99, 0, 336, 
1, 461, eco10, 112028, 0, 1, 0.21, 0, 280.64, 0, 365, 
1, 462, eco1, 380946, 0, 1, 0.31, 0, 230.58, 0, 344, 
1, 462, eco2, 367989, 0, 1, 0.12, 0, 306.02, 0, 365, 
1, 462, eco3, 262430, 0, 1, 0.07, 0, 328.63, 0, 365, 
1, 462, eco4, 299811, 0, 1, 0.21, 0, 270.16, 0, 351, 
1, 462, eco5, 124061, 0.31, 1, 0.11, 0.04, 217.77, 52, 323, 
1, 462, eco6, 877901, 0, 1, 0.09, 0, 308.21, 0, 365, 
1, 462, eco7, 349012, 0, 1, 0.21, 0, 286.95, 0, 365, 
1, 462, eco8, 571821, 0, 1, 0.05, 0, 300.68, 0, 348, 
1, 462, eco9, 325021, 0.18, 1, 0.36, 0.07, 210.99, 0, 336, 
1, 462, eco10, 112130, 0, 1, 0.21, 0, 280.61, 0, 365, 
