# ppt,,,
,eco7,eco7,eco7
TIMESTEP,MEAN(mm),VARIANCE(mm^2),STD_DEV(mm)
1966-03-28T00:00:00Z,273.29095,3.5020971,1.871389
1966-03-29T00:00:00Z,275.51535,3.7602577,1.9391384
1966-03-30T00:00:00Z,273.28497,5.0235834,2.2413352
1966-03-31T00:00:00Z,273.96405,4.273933,2.0673492
1966-04-01T00:00:00Z,274.75308,4.4966326,2.1205266
1966-04-02T00:00:00Z,274.32468,4.150085,2.0371757
1966-04-03T00:00:00Z,272.2287,4.406381,2.0991383
1966-04-04T00:00:00Z,273.31287,3.9836988,1.9959205
1966-04-05T00:00:00Z,273.54434,3.758718,1.9387413
1966-04-06T00:00:00Z,273.11984,4.508327,2.1232822
1966-04-07T00:00:00Z,275.08383,3.4557407,1.8589623
1966-04-08T00:00:00Z,275.1104,3.0585067,1.7488587
1966-04-09T00:00:00Z,276.02432,3.1920915,1.7866426
1966-04-10T00:00:00Z,277.51572,3.2175617,1.7937564
1966-04-11T00:00:00Z,275.95337,4.982847,2.2322292
1966-04-12T00:00:00Z,274.24658,7.130659,2.6703293
1966-04-13T00:00:00Z,278.11295,2.481811,1.5753765
1966-04-14T00:00:00Z,278.5184,5.11524,2.2616897
1966-04-15T00:00:00Z,275.0834,3.9584649,1.9895891
1966-04-16T00:00:00Z,272.0654,5.1658096,2.2728417
1966-04-17T00:00:00Z,272.2834,4.672334,2.1615584
1966-04-18T00:00:00Z,273.32193,4.9573054,2.2265007
1966-04-19T00:00:00Z,274.17413,3.9442048,1.9860022
1966-04-20T00:00:00Z,274.13348,4.3176346,2.0778918
1966-04-21T00:00:00Z,274.04114,4.609736,2.1470296
1966-04-22T00:00:00Z,272.7545,4.4995265,2.1212087
1966-04-23T00:00:00Z,273.10678,4.81096,2.1933901
1966-04-24T00:00:00Z,276.38428,4.303306,2.0744412
1966-04-25T00:00:00Z,271.9978,4.4565563,2.1110559
1966-04-26T00:00:00Z,272.86258,5.7007523,2.3876247
1966-04-27T00:00:00Z,275.27957,4.241427,2.0594726
1966-04-28T00:00:00Z,279.38715,3.021922,1.7383677
1966-04-29T00:00:00Z,282.69128,2.4058897,1.5510931
1966-04-30T00:00:00Z,283.128,3.7087574,1.9258134
1966-05-01T00:00:00Z,282.70166,2.9037235,1.7040316
1966-05-02T00:00:00Z,280.28214,4.276595,2.067993
1966-05-03T00:00:00Z,280.83557,2.5327244,1.5914536
1966-05-04T00:00:00Z,283.113,2.6777523,1.6363839
1966-05-05T00:00:00Z,283.28152,3.3518348,1.8308017
1966-05-06T00:00:00Z,284.90323,4.2655554,2.0653222
1966-05-07T00:00:00Z,284.8511,3.9657495,1.991419
1966-05-08T00:00:00Z,285.02316,2.8403952,1.6853472
1966-05-09T00:00:00Z,282.0216,2.209107,1.4863064
1966-05-10T00:00:00Z,281.15613,5.7529488,2.3985305
1966-05-11T00:00:00Z,278.9834,5.5723505,2.3605826
1966-05-12T00:00:00Z,279.30524,5.6808734,2.3834584
1966-05-13T00:00:00Z,281.46762,2.6737223,1.6351521
1966-05-14T00:00:00Z,283.3675,3.2067142,1.79073
1966-05-15T00:00:00Z,282.14474,2.5456555,1.5955111
1966-05-16T00:00:00Z,280.406,7.3402557,2.7092905
1966-05-17T00:00:00Z,279.5875,3.301211,1.8169235
1966-05-18T00:00:00Z,279.94534,2.9346278,1.7130755
1966-05-19T00:00:00Z,277.52487,3.582475,1.8927428
1966-05-20T00:00:00Z,277.92322,4.207685,2.0512643
1966-05-21T00:00:00Z,278.36316,3.6429017,1.9086387
1966-05-22T00:00:00Z,278.55057,3.6220376,1.9031651
1966-05-23T00:00:00Z,278.44647,4.399379,2.0974696
1966-05-24T00:00:00Z,278.99432,4.374622,2.0915596
1966-05-25T00:00:00Z,274.71317,7.4982457,2.7382925
1966-05-26T00:00:00Z,273.3458,6.6176567,2.5724807
1966-05-27T00:00:00Z,278.4492,11.366475,3.3714204
1966-05-28T00:00:00Z,277.1284,5.191097,2.2783978
1966-05-29T00:00:00Z,277.75998,3.9788764,1.9947121
1966-05-30T00:00:00Z,281.06522,3.1893022,1.7858617
1966-05-31T00:00:00Z,281.92926,3.1505163,1.7749693
1966-06-01T00:00:00Z,282.55203,3.7870386,1.9460315
1966-06-02T00:00:00Z,281.3992,3.4754295,1.8642504
1966-06-03T00:00:00Z,279.67654,3.7221663,1.9292916
1966-06-04T00:00:00Z,280.3255,3.147381,1.774086
1966-06-05T00:00:00Z,278.20496,4.090726,2.0225544
1966-06-06T00:00:00Z,277.00598,5.962748,2.4418738
1966-06-07T00:00:00Z,278.47528,12.389474,3.5198684
1966-06-08T00:00:00Z,280.85864,4.3870487,2.0945282
1966-06-09T00:00:00Z,282.42188,3.050565,1.7465867
1966-06-10T00:00:00Z,282.69763,3.2507985,1.8029971
1966-06-11T00:00:00Z,284.80017,3.8828545,1.9704959
1966-06-12T00:00:00Z,285.87393,3.5573056,1.886082
1966-06-13T00:00:00Z,287.194,5.6786666,2.3829954
1966-06-14T00:00:00Z,285.31354,2.822336,1.6799809
1966-06-15T00:00:00Z,282.26697,2.4813142,1.5752188
1966-06-16T00:00:00Z,282.0447,2.3238645,1.5244226
1966-06-17T00:00:00Z,283.03854,2.947015,1.7166872
1966-06-18T00:00:00Z,285.01025,3.3922937,1.8418181
1966-06-19T00:00:00Z,285.70285,3.6151648,1.9013587
1966-06-20T00:00:00Z,283.03455,3.1782877,1.7827753
1966-06-21T00:00:00Z,283.2915,5.3076253,2.3038285
1966-06-22T00:00:00Z,284.59018,3.029904,1.7406619
1966-06-23T00:00:00Z,283.53757,2.921743,1.7093107
1966-06-24T00:00:00Z,283.152,3.1831188,1.7841297
1966-06-25T00:00:00Z,283.17578,2.356428,1.5350661
1966-06-26T00:00:00Z,284.16418,2.388561,1.5454971
1966-06-27T00:00:00Z,284.85254,2.8712294,1.6944703
1966-06-28T00:00:00Z,284.18234,2.3209157,1.5234553
1966-06-29T00:00:00Z,284.6783,3.0185504,1.7373976
1966-06-30T00:00:00Z,284.85263,3.0756757,1.7537605
1966-07-01T00:00:00Z,284.4161,2.8772647,1.6962502
1966-07-02T00:00:00Z,285.12845,4.681309,2.1636333
1966-07-03T00:00:00Z,284.327,3.064408,1.750545
1966-07-04T00:00:00Z,286.10245,3.3025374,1.8172885
1966-07-05T00:00:00Z,287.3266,2.5088782,1.5839438
1966-07-06T00:00:00Z,286.20755,3.0412593,1.7439207
1966-07-07T00:00:00Z,286.7268,3.5124907,1.874164
1966-07-08T00:00:00Z,284.46124,3.0187268,1.7374483
1966-07-09T00:00:00Z,283.64673,3.4531307,1.8582602
1966-07-10T00:00:00Z,283.40637,3.1063156,1.7624743
1966-07-11T00:00:00Z,283.95395,3.3115048,1.819754
1966-07-12T00:00:00Z,283.59207,3.0400915,1.7435858
1966-07-13T00:00:00Z,282.1914,3.3868046,1.8403273
1966-07-14T00:00:00Z,281.0593,3.301624,1.8170372
1966-07-15T00:00:00Z,280.8687,4.31769,2.0779052
1966-07-16T00:00:00Z,283.37128,4.1274414,2.0316105
1966-07-17T00:00:00Z,285.9197,3.8704882,1.9673556
1966-07-18T00:00:00Z,285.8452,3.2552028,1.804218
1966-07-19T00:00:00Z,287.74173,2.9676635,1.7226908
1966-07-20T00:00:00Z,289.31537,3.3052275,1.8180285
1966-07-21T00:00:00Z,289.6211,3.1947498,1.7873863
1966-07-22T00:00:00Z,289.18695,3.245819,1.8016157
1966-07-23T00:00:00Z,287.94684,3.018782,1.7374642
1966-07-24T00:00:00Z,287.5526,3.9869857,1.9967438
1966-07-25T00:00:00Z,287.06857,3.848867,1.9618529
1966-07-26T00:00:00Z,285.8947,3.8734605,1.9681109
1966-07-27T00:00:00Z,286.72873,2.8004806,1.6734637
1966-07-28T00:00:00Z,287.9498,2.9241338,1.7100098
1966-07-29T00:00:00Z,288.53934,3.7541707,1.9375682
1966-07-30T00:00:00Z,287.82632,10.126961,3.1822886
1966-07-31T00:00:00Z,284.33408,3.373448,1.8366948
1966-08-01T00:00:00Z,285.1651,5.6846375,2.3842478
1966-08-02T00:00:00Z,286.05493,3.46024,1.860172
1966-08-03T00:00:00Z,287.41083,4.4269524,2.1040325
1966-08-04T00:00:00Z,288.4075,4.116537,2.0289252
1966-08-05T00:00:00Z,288.26047,4.3262453,2.0799627
1966-08-06T00:00:00Z,287.26645,3.4827564,1.8662144
1966-08-07T00:00:00Z,286.3263,2.9628067,1.7212806
1966-08-08T00:00:00Z,284.9699,4.5089855,2.1234372
1966-08-09T00:00:00Z,286.13153,4.0462933,2.01154
1966-08-10T00:00:00Z,286.7784,5.0061474,2.237442
1966-08-11T00:00:00Z,284.88498,5.392839,2.3222487
1966-08-12T00:00:00Z,284.30707,5.1780267,2.2755277
1966-08-13T00:00:00Z,282.82092,4.222884,2.0549657
1966-08-14T00:00:00Z,284.516,4.8909974,2.21156
1966-08-15T00:00:00Z,285.28958,4.2194376,2.054127
1966-08-16T00:00:00Z,285.70456,3.7522945,1.9370841
1966-08-17T00:00:00Z,284.82578,3.6404643,1.9080001
1966-08-18T00:00:00Z,284.85452,4.5343347,2.1293976
1966-08-19T00:00:00Z,285.6407,3.1556797,1.7764233
1966-08-20T00:00:00Z,285.72015,3.755003,1.937783
1966-08-21T00:00:00Z,286.10696,3.334373,1.8260266
1966-08-22T00:00:00Z,285.91977,3.4343576,1.853202
1966-08-23T00:00:00Z,287.1151,3.8597581,1.9646267
1966-08-24T00:00:00Z,287.81467,3.8870878,1.9715699
1966-08-25T00:00:00Z,287.49524,5.403516,2.3245463
1966-08-26T00:00:00Z,287.83408,5.841711,2.416963
1966-08-27T00:00:00Z,289.2912,3.7691891,1.94144
1966-08-28T00:00:00Z,289.0162,3.4778998,1.8649127
1966-08-29T00:00:00Z,289.1628,3.6619642,1.913626
1966-08-30T00:00:00Z,287.23785,3.104972,1.7620931
1966-08-31T00:00:00Z,285.27487,2.9495585,1.7174278
1966-09-01T00:00:00Z,284.89072,3.1119928,1.7640841
1966-09-02T00:00:00Z,285.1821,3.2458692,1.8016295
1966-09-03T00:00:00Z,284.1419,3.522579,1.8768535
1966-09-04T00:00:00Z,283.76593,4.5891485,2.1422298
1966-09-05T00:00:00Z,285.66132,5.659137,2.378894
1966-09-06T00:00:00Z,286.45987,5.4112825,2.3262165
1966-09-07T00:00:00Z,286.19278,4.855935,2.2036185
1966-09-08T00:00:00Z,286.10904,5.1917872,2.2785494
1966-09-09T00:00:00Z,286.6344,6.1798086,2.485922
1966-09-10T00:00:00Z,288.37302,5.6515236,2.3772933
1966-09-11T00:00:00Z,289.3831,5.2561173,2.2926223
1966-09-12T00:00:00Z,292.30087,5.008833,2.2380424
1966-09-13T00:00:00Z,292.1077,6.1362476,2.477145
1966-09-14T00:00:00Z,291.92877,4.999815,2.2360265
1966-09-15T00:00:00Z,292.3014,5.388773,2.321373
1966-09-16T00:00:00Z,290.21564,4.435941,2.1061673
1966-09-17T00:00:00Z,288.61334,4.0929565,2.0231056
1966-09-18T00:00:00Z,288.79828,3.9261339,1.9814475
1966-09-19T00:00:00Z,288.25378,5.61802,2.3702364
1966-09-20T00:00:00Z,287.28223,4.484492,2.117662
1966-09-21T00:00:00Z,286.15308,3.4075632,1.8459586
1966-09-22T00:00:00Z,284.25958,3.770582,1.9417987
1966-09-23T00:00:00Z,283.74274,3.8083992,1.951512
1966-09-24T00:00:00Z,284.42502,3.9896193,1.9974031
1966-09-25T00:00:00Z,283.80734,3.6990595,1.923294
1966-09-26T00:00:00Z,282.22504,3.8239977,1.9555045
1966-09-27T00:00:00Z,282.466,4.043147,2.010758
1966-09-28T00:00:00Z,283.04,4.6558957,2.1577525
1966-09-29T00:00:00Z,282.7931,3.9320703,1.9829448
1966-09-30T00:00:00Z,284.91782,3.763064,1.9398619
1966-10-01T00:00:00Z,285.59296,4.530271,2.1284432
1966-10-02T00:00:00Z,284.1936,4.489557,2.1188574
1966-10-03T00:00:00Z,282.95786,3.4909027,1.8683957
1966-10-04T00:00:00Z,283.63245,4.3244686,2.0795357
1966-10-05T00:00:00Z,283.0589,3.985015,1.9962502
1966-10-06T00:00:00Z,281.92935,4.360547,2.0881925
1966-10-07T00:00:00Z,282.7892,4.6388307,2.1537945
1966-10-08T00:00:00Z,285.00775,6.1529784,2.4805198
1966-10-09T00:00:00Z,284.36154,4.2605276,2.0641046
1966-10-10T00:00:00Z,281.32294,3.5091488,1.8732723
1966-10-11T00:00:00Z,279.54282,4.740524,2.1772745
1966-10-12T00:00:00Z,280.9565,4.542638,2.1313465
1966-10-13T00:00:00Z,282.64163,4.5568852,2.1346862
1966-10-14T00:00:00Z,280.85898,6.0272336,2.4550426
1966-10-15T00:00:00Z,281.99432,5.3760743,2.3186362
1966-10-16T00:00:00Z,283.88544,6.0673623,2.4632018
1966-10-17T00:00:00Z,282.84946,4.9181404,2.217688
1966-10-18T00:00:00Z,279.6997,3.812892,1.9526628
1966-10-19T00:00:00Z,279.37332,5.7206626,2.3917906
1966-10-20T00:00:00Z,281.18494,5.267068,2.2950094
1966-10-21T00:00:00Z,282.06454,5.5895667,2.3642263
1966-10-22T00:00:00Z,282.17624,4.1576395,2.0390291
1966-10-23T00:00:00Z,281.86954,4.2440553,2.0601103
1966-10-24T00:00:00Z,282.0345,3.9086597,1.977033
1966-10-25T00:00:00Z,281.56686,4.54818,2.1326463
1966-10-26T00:00:00Z,279.8882,4.759601,2.1816509
1966-10-27T00:00:00Z,279.7679,4.7661033,2.1831408
1966-10-28T00:00:00Z,278.53134,4.7457986,2.1784854
1966-10-29T00:00:00Z,279.7833,2.8284092,1.6817875
1966-10-30T00:00:00Z,277.70023,4.8937454,2.212181
1966-10-31T00:00:00Z,281.17438,4.6767845,2.1625874
1966-11-01T00:00:00Z,283.66895,7.08294,2.6613793
1966-11-02T00:00:00Z,283.7445,4.794484,2.189631
1966-11-03T00:00:00Z,278.84174,4.841403,2.2003188
1966-11-04T00:00:00Z,279.3934,4.7841883,2.1872787
1966-11-05T00:00:00Z,280.11752,3.8086836,1.9515849
1966-11-06T00:00:00Z,280.8704,4.678145,2.1629019
1966-11-07T00:00:00Z,280.85013,4.789339,2.1884558
1966-11-08T00:00:00Z,281.87823,4.9003234,2.2136674
1966-11-09T00:00:00Z,284.27606,5.6647167,2.3800666
1966-11-10T00:00:00Z,280.02045,6.7750015,2.6028833
1966-11-11T00:00:00Z,278.9965,5.662753,2.379654
1966-11-12T00:00:00Z,282.26154,5.430055,2.3302479
1966-11-13T00:00:00Z,284.77887,3.56755,1.8887959
1966-11-14T00:00:00Z,279.85587,6.6804442,2.5846555
1966-11-15T00:00:00Z,279.92255,4.6259866,2.1508107
1966-11-16T00:00:00Z,279.416,5.3182206,2.3061268
1966-11-17T00:00:00Z,279.15356,3.522879,1.8769333
1966-11-18T00:00:00Z,275.47076,5.1516747,2.26973
1966-11-19T00:00:00Z,277.98843,3.981855,1.9954586
1966-11-20T00:00:00Z,274.6394,6.9721956,2.6404915
1966-11-21T00:00:00Z,273.06186,5.653867,2.3777862
1966-11-22T00:00:00Z,274.1808,5.167406,2.273193
1966-11-23T00:00:00Z,275.3694,5.336955,2.3101852
1966-11-24T00:00:00Z,274.96674,4.504705,2.1224291
1966-11-25T00:00:00Z,276.71722,3.8344185,1.9581671
1966-11-26T00:00:00Z,274.11404,4.9491515,2.2246687
1966-11-27T00:00:00Z,274.10217,5.518689,2.349189
1966-11-28T00:00:00Z,278.3003,3.340224,1.827628
1966-11-29T00:00:00Z,276.00275,5.9018526,2.4293728
1966-11-30T00:00:00Z,274.22928,4.627304,2.151117
1966-12-01T00:00:00Z,278.72043,4.4528556,2.110179
1966-12-02T00:00:00Z,276.5924,5.840081,2.416626
1966-12-03T00:00:00Z,273.7319,4.4685884,2.1139035
1966-12-04T00:00:00Z,273.64642,6.009007,2.4513276
1966-12-05T00:00:00Z,273.6357,4.5702024,2.137803
1966-12-06T00:00:00Z,274.21973,4.3157535,2.077439
1966-12-07T00:00:00Z,274.7181,6.1807594,2.4861133
1966-12-08T00:00:00Z,275.00305,4.591595,2.1428008
1966-12-09T00:00:00Z,274.5076,9.503371,3.082754
1966-12-10T00:00:00Z,278.25684,7.8845215,2.807939
1966-12-11T00:00:00Z,278.1797,4.150673,2.0373201
1966-12-12T00:00:00Z,273.92392,5.0495644,2.2471235
1966-12-13T00:00:00Z,277.14972,3.5594265,1.8866442
1966-12-14T00:00:00Z,271.0067,4.8443084,2.200979
1966-12-15T00:00:00Z,271.70886,5.4709744,2.3390114
1966-12-16T00:00:00Z,269.88657,5.4543414,2.335453
1966-12-17T00:00:00Z,269.6476,5.328561,2.3083675
1966-12-18T00:00:00Z,271.83752,5.2384953,2.288776
1966-12-19T00:00:00Z,272.4566,5.393019,2.3222876
1966-12-20T00:00:00Z,272.49942,5.7878923,2.405804
1966-12-21T00:00:00Z,273.4248,5.1581135,2.271148
1966-12-22T00:00:00Z,273.7051,4.541275,2.1310267
1966-12-23T00:00:00Z,274.1315,4.0776863,2.019328
1966-12-24T00:00:00Z,272.83588,4.1024423,2.0254488
1966-12-25T00:00:00Z,273.9819,4.0147767,2.0036907
1966-12-26T00:00:00Z,275.00735,4.4052973,2.09888
1966-12-27T00:00:00Z,274.19827,4.506417,2.1228323
1966-12-28T00:00:00Z,274.06146,4.5458965,2.1321108
1966-12-29T00:00:00Z,271.28522,5.04568,2.2462592
1966-12-30T00:00:00Z,271.63913,5.9175234,2.432596
1966-12-31T00:00:00Z,273.58517,4.7978644,2.1904027
1967-01-01T00:00:00Z,275.51938,5.6054544,2.367584
1967-01-02T00:00:00Z,274.49475,6.740779,2.596301
1967-01-03T00:00:00Z,275.36505,6.0152135,2.452593
1967-01-04T00:00:00Z,273.39264,4.579474,2.1399705
1967-01-05T00:00:00Z,272.99014,5.358461,2.314835
1967-01-06T00:00:00Z,275.81903,6.4102163,2.5318406
1967-01-07T00:00:00Z,275.45026,4.1790934,2.0442832
1967-01-08T00:00:00Z,272.83884,6.64589,2.5779624
1967-01-09T00:00:00Z,275.1097,3.3329515,1.8256373
1967-01-10T00:00:00Z,275.40927,4.1601048,2.0396335
1967-01-11T00:00:00Z,273.44092,4.246061,2.0605972
1967-01-12T00:00:00Z,273.9836,5.4921827,2.3435407
1967-01-13T00:00:00Z,273.31702,5.1613603,2.2718627
1967-01-14T00:00:00Z,274.67432,4.0857735,2.0213296
1967-01-15T00:00:00Z,274.83078,3.7567785,1.9382411
1967-01-16T00:00:00Z,273.81494,4.6379313,2.1535857
1967-01-17T00:00:00Z,272.87686,8.26229,2.87442
1967-01-18T00:00:00Z,268.112,7.8956437,2.8099189
1967-01-19T00:00:00Z,269.2187,8.846093,2.9742382
1967-01-20T00:00:00Z,270.23804,8.319329,2.8843248
1967-01-21T00:00:00Z,268.96387,6.528606,2.5551136
1967-01-22T00:00:00Z,267.9717,7.7183957,2.7782001
1967-01-23T00:00:00Z,266.7435,6.8752456,2.622069
1967-01-24T00:00:00Z,268.49332,4.599006,2.1445293
1967-01-25T00:00:00Z,270.42493,5.323611,2.307295
1967-01-26T00:00:00Z,270.3956,5.480013,2.3409429
1967-01-27T00:00:00Z,270.92657,5.5973167,2.365865
1967-01-28T00:00:00Z,272.76648,4.970986,2.2295709
1967-01-29T00:00:00Z,272.50867,4.936616,2.2218497
1967-01-30T00:00:00Z,271.25858,5.4768114,2.3402588
1967-01-31T00:00:00Z,271.3603,5.1222215,2.2632325
1967-02-01T00:00:00Z,269.12164,7.1214437,2.6686034
1967-02-02T00:00:00Z,271.11945,5.203787,2.281181
1967-02-03T00:00:00Z,269.4958,6.0997148,2.4697602
1967-02-04T00:00:00Z,275.66324,3.7384121,1.9334973
1967-02-05T00:00:00Z,272.1453,5.9292502,2.4350052
1967-02-06T00:00:00Z,271.38962,5.365729,2.3164043
1967-02-07T00:00:00Z,271.33072,5.6840634,2.3841274
1967-02-08T00:00:00Z,272.0552,4.9451485,2.223769
1967-02-09T00:00:00Z,273.0707,5.71501,2.3906088
1967-02-10T00:00:00Z,275.4937,4.9243636,2.2190907
1967-02-11T00:00:00Z,272.70255,4.8003674,2.190974
1967-02-12T00:00:00Z,274.34174,5.4174213,2.3275354
1967-02-13T00:00:00Z,272.35648,5.2226872,2.2853198
1967-02-14T00:00:00Z,272.9495,5.9295487,2.4350665
1967-02-15T00:00:00Z,273.8638,4.8450494,2.2011473
1967-02-16T00:00:00Z,273.46616,5.975369,2.4444568
1967-02-17T00:00:00Z,270.73325,6.285779,2.5071456
1967-02-18T00:00:00Z,270.33276,6.352224,2.520362
1967-02-19T00:00:00Z,273.741,6.243793,2.4987583
1967-02-20T00:00:00Z,275.13608,4.877328,2.2084672
1967-02-21T00:00:00Z,272.53366,5.684688,2.3842585
1967-02-22T00:00:00Z,273.23047,4.107742,2.0267565
1967-02-23T00:00:00Z,273.6491,4.0958953,2.0238318
1967-02-24T00:00:00Z,273.14896,4.830224,2.197777
1967-02-25T00:00:00Z,269.46216,6.1193175,2.4737253
1967-02-26T00:00:00Z,272.32797,7.1540527,2.6747062
1967-02-27T00:00:00Z,273.9551,3.636393,1.906933
1967-02-28T00:00:00Z,271.41,5.1224027,2.2632725
1967-03-01T00:00:00Z,270.60208,6.3310604,2.5161598
1967-03-02T00:00:00Z,272.1865,4.95956,2.227007
1967-03-03T00:00:00Z,274.70523,4.780156,2.1863568
1967-03-04T00:00:00Z,276.59467,3.5961206,1.896344
1967-03-05T00:00:00Z,274.37558,5.9659266,2.4425247
1967-03-06T00:00:00Z,270.80722,5.3503437,2.313081
1967-03-07T00:00:00Z,273.8468,4.1062903,2.0263984
1967-03-08T00:00:00Z,270.80405,5.138507,2.2668276
1967-03-09T00:00:00Z,271.15753,5.724592,2.392612
1967-03-10T00:00:00Z,272.0355,4.2875156,2.0706317
1967-03-11T00:00:00Z,272.75134,5.0294886,2.2426522
1967-03-12T00:00:00Z,272.65164,4.934021,2.2212656
1967-03-13T00:00:00Z,274.3478,4.9078584,2.2153687
1967-03-14T00:00:00Z,276.36646,4.3866963,2.094444
1967-03-15T00:00:00Z,279.1357,3.1645443,1.7789166
1967-03-16T00:00:00Z,280.32117,3.509519,1.873371
1967-03-17T00:00:00Z,279.55124,4.051128,2.0127413
1967-03-18T00:00:00Z,281.80762,4.061777,2.0153852
1967-03-19T00:00:00Z,281.8059,3.397512,1.8432341
1967-03-20T00:00:00Z,279.24048,5.1710963,2.2740045
1967-03-21T00:00:00Z,276.2579,5.712582,2.3901007
1967-03-22T00:00:00Z,282.71136,3.7877119,1.9462044
1967-03-23T00:00:00Z,276.32495,3.5534987,1.8850726
1967-03-24T00:00:00Z,277.70724,3.5588086,1.8864805
1967-03-25T00:00:00Z,281.60538,3.7089863,1.9258728
1967-03-26T00:00:00Z,283.16895,3.5039845,1.8718933
1967-03-27T00:00:00Z,281.7711,4.3538003,2.0865762
1967-03-28T00:00:00Z,283.52582,2.909837,1.7058244
1967-03-29T00:00:00Z,279.4049,2.6558084,1.6296651
1967-03-30T00:00:00Z,275.39136,3.600115,1.8973969
1967-03-31T00:00:00Z,274.32562,6.14828,2.4795725
1967-04-01T00:00:00Z,275.14655,7.179571,2.6794722
1967-04-02T00:00:00Z,272.0764,5.220256,2.284788
1967-04-03T00:00:00Z,273.5287,4.8062778,2.1923225
1967-04-04T00:00:00Z,274.65686,5.953195,2.439917
1967-04-05T00:00:00Z,276.99127,2.7361157,1.6541208
1967-04-06T00:00:00Z,273.79266,4.3419175,2.083727
1967-04-07T00:00:00Z,272.2165,4.7302294,2.174909
1967-04-08T00:00:00Z,270.32108,6.582025,2.5655458
1967-04-09T00:00:00Z,273.0468,4.0380406,2.0094876
1967-04-10T00:00:00Z,274.18326,3.3078375,1.8187461
1967-04-11T00:00:00Z,274.97272,2.9051332,1.7044451
1967-04-12T00:00:00Z,275.12033,3.3027363,1.8173432
1967-04-13T00:00:00Z,276.1363,3.231407,1.7976115
1967-04-14T00:00:00Z,276.1448,3.0495946,1.7463089
1967-04-15T00:00:00Z,278.75452,3.1184602,1.7659162
1967-04-16T00:00:00Z,280.15002,3.137758,1.7713717
1967-04-17T00:00:00Z,281.75668,2.8766317,1.6960635
1967-04-18T00:00:00Z,281.3289,3.2671807,1.8075345
1967-04-19T00:00:00Z,280.79254,2.7441366,1.6565435
1967-04-20T00:00:00Z,279.0844,4.323848,2.0793862
1967-04-21T00:00:00Z,274.89542,4.121299,2.0300982
1967-04-22T00:00:00Z,276.9669,3.0148778,1.7363403
1967-04-23T00:00:00Z,277.605,3.7591214,1.9388454
1967-04-24T00:00:00Z,279.13193,6.3331594,2.516577
1967-04-25T00:00:00Z,277.58212,2.8630698,1.6920608
1967-04-26T00:00:00Z,275.50162,4.394214,2.0962381
1967-04-27T00:00:00Z,273.6284,5.3935637,2.3224049
1967-04-28T00:00:00Z,273.43668,4.7933097,2.1893628
1967-04-29T00:00:00Z,271.2144,5.5025387,2.345749
1967-04-30T00:00:00Z,271.68643,6.575059,2.5641878
1967-05-01T00:00:00Z,274.306,6.0282207,2.4552436
1967-05-02T00:00:00Z,275.79956,5.995361,2.4485426
1967-05-03T00:00:00Z,277.71674,2.7754507,1.6659684
1967-05-04T00:00:00Z,275.15164,3.2712712,1.8086656
1967-05-05T00:00:00Z,279.20114,9.607838,3.0996513
1967-05-06T00:00:00Z,281.0439,6.2867694,2.507343
1967-05-07T00:00:00Z,275.11078,3.97432,1.9935696
1967-05-08T00:00:00Z,275.02213,5.660676,2.3792176
1967-05-09T00:00:00Z,274.33615,4.4215703,2.102753
1967-05-10T00:00:00Z,275.36356,4.0374494,2.0093405
1967-05-11T00:00:00Z,276.32477,3.4737818,1.8638084
1967-05-12T00:00:00Z,279.65805,8.4799385,2.9120333
1967-05-13T00:00:00Z,280.52362,3.1852841,1.7847364
1967-05-14T00:00:00Z,278.67172,3.113672,1.76456
1967-05-15T00:00:00Z,279.1021,7.706366,2.7760344
1967-05-16T00:00:00Z,278.69144,11.996597,3.4636104
1967-05-17T00:00:00Z,278.85254,3.2718165,1.8088163
1967-05-18T00:00:00Z,280.10074,3.0715592,1.7525864
1967-05-19T00:00:00Z,279.4156,2.570862,1.6033908
1967-05-20T00:00:00Z,279.87363,2.633745,1.6228817
1967-05-21T00:00:00Z,280.30945,2.7487419,1.657933
1967-05-22T00:00:00Z,280.8747,3.3593152,1.8328435
1967-05-23T00:00:00Z,280.8302,3.8795047,1.9696459
1967-05-24T00:00:00Z,278.61096,2.9747367,1.7247425
1967-05-25T00:00:00Z,278.94672,3.0919716,1.7584003
1967-05-26T00:00:00Z,281.6474,2.7353175,1.6538795
1967-05-27T00:00:00Z,281.87735,3.2703192,1.8084024
1967-05-28T00:00:00Z,281.4422,3.0367544,1.7426286
1967-05-29T00:00:00Z,279.1437,4.609089,2.146879
1967-05-30T00:00:00Z,278.1837,5.961714,2.441662
1967-05-31T00:00:00Z,277.56573,5.688105,2.3849747
1967-06-01T00:00:00Z,279.0401,5.2806497,2.2979665
1967-06-02T00:00:00Z,279.9494,4.4626675,2.1125026
1967-06-03T00:00:00Z,281.87433,4.226011,2.0557263
1967-06-04T00:00:00Z,283.5015,6.1142898,2.472709
1967-06-05T00:00:00Z,283.6846,3.136642,1.7710568
1967-06-06T00:00:00Z,282.07077,3.69132,1.9212807
1967-06-07T00:00:00Z,282.6776,3.6789536,1.9180598
1967-06-08T00:00:00Z,283.33972,2.710878,1.6464744
1967-06-09T00:00:00Z,282.96814,3.199827,1.788806
1967-06-10T00:00:00Z,281.74652,4.3753724,2.091739
1967-06-11T00:00:00Z,283.72653,3.709275,1.9259478
1967-06-12T00:00:00Z,281.8449,3.0361648,1.7424594
1967-06-13T00:00:00Z,281.71085,4.108927,2.0270488
1967-06-14T00:00:00Z,282.77838,2.6388502,1.6244538
