Year,Month,ClimateRegionIndex,SpeciesName,CohortAge,CohortWoodBiomass,CohortLeafBiomass,CohortBiomass,MortalityAGEwoodBiomass,MortalityAGEleafBiomass,MortalityTHINwoodBiomass,MortalityTHINleafBiomass,BaseLAI,SeaonalAdjustLAI,ActualLAI,SiteLAI,TreeLAI,GrowthLimitLAI,GrowthLimitSoilWater,GrowthLimitT,GrowthLimitN,GrowthLimitLAIcompetition,MaximumANPP,ActualWoodANPP,ActualLeafANPP,DeltaWood,DeltaLeaf,CohortMaximumBiomass,TotalSiteBiomass,AvailableWater,SoilTemperature,MineralNalloc,ResorbedNalloc,MineralNconsumed,ResorbedNconsumed,TotalNDemand,
2, 4, 0, 127, 36, 1618.6, 0.6, 1619.2, 0, 0, 1.888, 0.0253, 1.2, 1, 1.2, 25.9, 1.2, 0.42, 1, 0.87, 1, 0.03, 35, 0.27, 0.0674, -1.619, 0.0421, 100000, 436567, 13.8, 13.8, 0.499, 0, 0.002, 0, 0.002, 
2, 4, 0, 801, 31, 4231.2, 0, 4231.2, 0, 0, 4.358, 0, 3.2, 0, 0.2, 26.1, 0.2, 0.09, 1, 0.93, 1, 0.03, 85, 0.127, 0.0545, -4.231, 0.0545, 100000, 436565, 13.8, 13.8, 0.519, 0.001, 0, 0.001, 0.002, 
2, 5, 0, 361, 181, 25836.5, 34.4, 25870.8, 5.61, 0.00746, 33.352, 0.95444, 5.6, 1, 5.6, 5.6, 5.6, 0.93, 1, 0.94, 1, 0.46, 41, 7.516, 3.221, -31.447, 2.2591, 100000, 436560, 11.8, 14.6, 0.51, 0, 0.09, 0.014, 0.103, 
2, 5, 0, 801, 161, 57604.4, 0.8, 57605.2, 0.571, 1E-05, 67.897, 0, 6.1, 0.25, 1.5, 7.1, 1.5, 0.51, 1, 0.95, 1, 0.37, 85, 10.292, 4.4109, -58.175, 4.4109, 100000, 436531, 11.8, 14.6, 0.51, 0.233, 0, 0.136, 0.136, 
2, 5, 0, 801, 156, 5530.9, 0.9, 5531.8, 0.046, 1E-05, 12.561, 0, 3.7, 0.29, 1.1, 8.2, 1.1, 0.39, 1, 0.95, 1, 0.32, 85, 7.03, 3.013, -5.576, 3.013, 100000, 436477, 11.8, 14.6, 0.51, 0.123, 0, 0.093, 0.093, 
2, 5, 0, 361, 156, 4844.6, 21.3, 4865.9, 0.301, 0.00132, 8.889, 0.5915, 3.5, 1, 3.5, 11.6, 3.5, 0.8, 1, 0.94, 1, 0.2, 41, 4.044, 1.7332, -5.146, 1.1404, 100000, 436475, 11.8, 14.6, 0.51, 0, 0.047, 0.008, 0.056, 
2, 5, 0, 361, 151, 5951.2, 12.5, 5963.7, 0.288, 0.0006, 8.341, 0.34639, 3.8, 1, 3.8, 15.4, 3.8, 0.83, 1, 0.94, 1, 0.12, 41, 2.389, 1.024, -6.24, 0.677, 100000, 436471, 11.8, 14.6, 0.51, 0, 0.028, 0.005, 0.033, 
2, 5, 0, 801, 141, 12083.8, 0.3, 12084.1, 0.057, 0, 13.365, 0, 4.8, 0.11, 0.5, 15.9, 0.5, 0.22, 1, 0.95, 1, 0.11, 85, 1.281, 0.5492, -12.141, 0.5492, 100000, 436466, 11.8, 14.6, 0.51, 0.021, 0, 0.017, 0.017, 
2, 5, 0, 801, 131, 131706.4, 0.2, 131706.6, 0.43, 0, 132.438, 0, 6.3, 0.07, 0.4, 16.4, 0.4, 0.18, 1, 0.95, 1, 0.1, 85, 0.731, 0.3133, -132.136, 0.3133, 100000, 436454, 11.8, 14.6, 0.51, 0.007, 0.003, 0.007, 0.01, 
2, 5, 0, 361, 131, 3147.7, 7.3, 3155.1, 0.056, 0.00013, 4.457, 0.20406, 2.8, 1, 2.8, 19.1, 2.8, 0.73, 1, 0.94, 1, 0.07, 41, 1.309, 0.561, -3.204, 0.3568, 100000, 436322, 11.8, 14.6, 0.51, 0, 0.015, 0.003, 0.018, 
2, 5, 0, 361, 126, 3459.9, 5, 3464.9, 0.048, 7E-05, 4.346, 0.13766, 2.9, 1, 2.9, 22, 2.9, 0.75, 1, 0.94, 1, 0.05, 41, 0.886, 0.3797, -3.508, 0.242, 100000, 436319, 11.8, 14.6, 0.51, 0, 0.01, 0.002, 0.012, 
2, 5, 0, 801, 126, 56336.8, 0.1, 56336.9, 0.153, 0, 56.461, 0, 6, 0.03, 0.2, 22.2, 0.2, 0.09, 1, 0.95, 1, 0.04, 85, 0.124, 0.0532, -56.49, 0.0532, 100000, 436316, 11.8, 14.6, 0.51, 0, 0.002, 0, 0.002, 
2, 5, 0, 801, 91, 16850.7, 0.1, 16850.8, 0.012, 0, 17.109, 0, 5.2, 0.05, 0.2, 22.5, 0.2, 0.11, 1, 0.95, 1, 0.04, 85, 0.258, 0.1106, -16.863, 0.1106, 100000, 436260, 11.8, 14.6, 0.51, 0.001, 0.002, 0.001, 0.003, 
2, 5, 0, 801, 86, 59913.8, 0.1, 59913.9, 0.037, 0, 60.163, 0, 6.1, 0.04, 0.3, 22.8, 0.3, 0.12, 1, 0.95, 1, 0.04, 85, 0.249, 0.1066, -59.951, 0.1066, 100000, 436244, 11.8, 14.6, 0.51, 0.001, 0.003, 0.001, 0.003, 
2, 5, 0, 801, 66, 18581.3, 0.1, 18581.5, 0.005, 0, 18.821, 0, 5.3, 0.05, 0.2, 23, 0.2, 0.11, 1, 0.95, 1, 0.04, 85, 0.24, 0.1028, -18.587, 0.1028, 100000, 436185, 11.8, 14.6, 0.51, 0.001, 0.003, 0.001, 0.003, 
2, 5, 0, 801, 61, 6439.7, 0.1, 6439.8, 0.002, 0, 6.636, 0, 3.9, 0.05, 0.2, 23.2, 0.2, 0.09, 1, 0.95, 1, 0.04, 85, 0.196, 0.084, -6.441, 0.084, 100000, 436166, 11.8, 14.6, 0.51, 0, 0.003, 0, 0.003, 
2, 5, 0, 801, 51, 2695, 0.1, 2695.1, 0, 0, 2.886, 0, 2.5, 0.04, 0.2, 23.4, 0.2, 0.09, 1, 0.95, 1, 0.04, 85, 0.191, 0.082, -2.695, 0.082, 100000, 436160, 11.8, 14.6, 0.51, 0, 0.003, 0, 0.003, 
2, 5, 0, 127, 51, 10836.8, 1.5, 10838.3, 0.004, 0, 11.296, 0.06396, 3.9, 1, 3.9, 27.3, 3.9, 0.84, 1, 0.89, 1, 0.02, 35, 0.459, 0.1147, -10.84, 0.0507, 100000, 436157, 11.8, 14.6, 0.51, 0, 0.003, 0, 0.003, 
2, 5, 0, 801, 46, 7205.6, 0.1, 7205.7, 0.001, 0, 7.314, 0, 4.1, 0.03, 0.2, 27.5, 0.2, 0.09, 1, 0.95, 1, 0.02, 85, 0.108, 0.0463, -7.207, 0.0463, 100000, 436146, 11.8, 14.6, 0.51, 0, 0.001, 0, 0.001, 
2, 5, 0, 801, 41, 1617, 0.1, 1617.1, 0, 0, 1.723, 0, 1.8, 0.02, 0.2, 27.7, 0.2, 0.09, 1, 0.95, 1, 0.02, 85, 0.106, 0.0452, -1.617, 0.0452, 100000, 436139, 11.8, 14.6, 0.509, 0, 0.001, 0, 0.001, 
2, 5, 0, 127, 36, 1617, 0.6, 1617.7, 0, 0, 1.803, 0.02705, 1.2, 1, 1.2, 28.8, 1.2, 0.42, 1, 0.89, 1, 0.02, 35, 0.186, 0.0465, -1.617, 0.0195, 100000, 436137, 11.8, 14.6, 0.49, 0, 0.001, 0, 0.001, 
2, 5, 0, 801, 31, 4226.9, 0.1, 4227, 0, 0, 4.314, 0, 3.2, 0.02, 0.2, 29, 0.2, 0.09, 1, 0.95, 1, 0.02, 85, 0.087, 0.0373, -4.227, 0.0373, 100000, 436136, 11.8, 14.6, 0.51, 0, 0.001, 0, 0.001, 
2, 6, 0, 361, 182, 25805, 36.6, 25841.7, 5.891, 0.00836, 33.833, 1.01719, 5.6, 1, 5.6, 5.6, 5.6, 0.93, 1, 1, 1, 0.46, 41, 8.028, 3.4406, -31.696, 2.4151, 100000, 436132, 9.4, 17.3, 0.5, 0, 0.096, 0.014, 0.111, 
2, 6, 0, 801, 162, 57546.2, 5.2, 57551.4, 0.592, 5E-05, 69.133, 0, 6.1, 0.86, 5.2, 10.8, 5.2, 0.91, 1, 1, 1, 0.22, 85, 11.586, 4.9656, -58.138, 4.9656, 100000, 436103, 9.4, 17.3, 0.5, 0.097, 0.055, 0.097, 0.153, 
2, 6, 0, 801, 157, 5525.3, 3.9, 5529.2, 0.047, 3E-05, 11.999, 0, 3.7, 0.77, 2.8, 13.6, 2.8, 0.74, 1, 1, 1, 0.15, 85, 6.474, 2.7746, -5.573, 2.7745, 100000, 436050, 9.4, 17.3, 0.5, 0.03, 0.055, 0.03, 0.085, 
2, 6, 0, 361, 157, 4839.4, 22.4, 4861.8, 0.317, 0.00147, 6.728, 0.62318, 3.5, 1, 3.5, 17.1, 3.5, 0.8, 1, 1, 1, 0.09, 41, 1.888, 0.8093, -5.156, 0.1847, 100000, 436047, 9.4, 17.3, 0.5, 0, 0.017, 0.009, 0.026, 
2, 6, 0, 361, 152, 5945, 13.1, 5958.1, 0.303, 0.00067, 7.018, 0.36519, 3.8, 1, 3.8, 20.8, 3.8, 0.83, 1, 1, 1, 0.05, 41, 1.073, 0.46, -6.248, 0.0942, 100000, 436042, 9.4, 17.3, 0.5, 0, 0.01, 0.005, 0.015, 
2, 6, 0, 801, 142, 12071.7, 0.9, 12072.5, 0.059, 0, 13.263, 0, 4.8, 0.27, 1.3, 22.2, 1.3, 0.46, 1, 1, 1, 0.04, 85, 1.192, 0.5107, -12.131, 0.5107, 100000, 436035, 9.4, 17.3, 0.5, 0.004, 0.012, 0.004, 0.016, 
2, 6, 0, 801, 132, 131574.2, 0.5, 131574.7, 0.445, 0, 132.172, 0, 6.3, 0.17, 1.1, 23.2, 1.1, 0.4, 1, 1, 1, 0.04, 85, 0.598, 0.2564, -132.02, 0.2564, 100000, 436023, 9.4, 17.3, 0.5, 0, 0.008, 0, 0.008, 
2, 6, 0, 361, 132, 3144.5, 7.7, 3152.2, 0.059, 0.00014, 3.649, 0.21397, 2.8, 1, 2.8, 26, 2.8, 0.73, 1, 1, 1, 0.03, 41, 0.505, 0.2163, -3.203, 0.0022, 100000, 435891, 9.4, 17.3, 0.5, 0, 0.004, 0.003, 0.007, 
2, 6, 0, 361, 127, 3456.4, 5.2, 3461.6, 0.05, 8E-05, 3.794, 0.14438, 2.9, 1, 2.9, 28.9, 2.9, 0.75, 1, 1, 1, 0.02, 41, 0.337, 0.1445, -3.507, 0, 100000, 435888, 9.4, 17.3, 0.5, 0, 0.003, 0.002, 0.005, 
2, 6, 0, 801, 127, 56280.4, 0.1, 56280.5, 0.158, 0, 56.308, 0, 6, 0.05, 0.3, 29.2, 0.3, 0.14, 1, 1, 1, 0.02, 85, 0.028, 0.0119, -56.439, 0.0119, 100000, 435885, 9.4, 17.3, 0.5, 0, 0, 0, 0, 
2, 6, 0, 801, 92, 16833.8, 0.2, 16834.1, 0.013, 0, 17.002, 0, 5.2, 0.09, 0.4, 29.7, 0.4, 0.19, 1, 1, 1, 0.02, 85, 0.168, 0.072, -16.847, 0.072, 100000, 435829, 9.4, 17.3, 0.5, 0, 0.002, 0, 0.002, 
2, 6, 0, 801, 87, 59853.9, 0.2, 59854.1, 0.038, 0, 60.007, 0, 6.1, 0.08, 0.5, 30.2, 0.5, 0.21, 1, 1, 1, 0.01, 85, 0.153, 0.0656, -59.892, 0.0656, 100000, 435812, 9.4, 17.3, 0.5, 0, 0.002, 0, 0.002, 
2, 6, 0, 801, 67, 18562.8, 0.2, 18563, 0.006, 0, 18.71, 0, 5.3, 0.08, 0.4, 30.6, 0.4, 0.18, 1, 1, 1, 0.01, 85, 0.147, 0.0629, -18.568, 0.0629, 100000, 435752, 9.4, 17.3, 0.5, 0, 0.002, 0, 0.002, 
2, 6, 0, 801, 62, 6433.2, 0.2, 6433.4, 0.002, 0, 6.533, 0, 3.9, 0.07, 0.3, 30.9, 0.3, 0.13, 1, 1, 1, 0.01, 85, 0.1, 0.0427, -6.435, 0.0427, 100000, 435734, 9.4, 17.3, 0.5, 0, 0.001, 0, 0.001, 
2, 6, 0, 801, 52, 2692.3, 0.2, 2692.5, 0, 0, 2.76, 0, 2.5, 0.07, 0.2, 31.1, 0.2, 0.09, 1, 1, 1, 0.01, 85, 0.068, 0.0292, -2.693, 0.0292, 100000, 435728, 9.4, 17.3, 0.5, 0, 0.001, 0, 0.001, 
2, 6, 0, 127, 52, 10825.9, 1.6, 10827.5, 0.004, 0, 10.994, 0.06607, 3.9, 1, 3.9, 35, 3.9, 0.84, 1, 0.97, 1, 0.01, 35, 0.168, 0.0419, -10.83, -0.0242, 100000, 435725, 9.4, 17.3, 0.5, 0, 0.001, 0, 0.001, 
2, 6, 0, 801, 47, 7198.4, 0.1, 7198.5, 0.001, 0, 7.236, 0, 4.1, 0.04, 0.2, 35.2, 0.2, 0.09, 1, 1, 1, 0.01, 85, 0.038, 0.0163, -7.199, 0.0163, 100000, 435714, 9.4, 17.3, 0.5, 0, 0.001, 0, 0.001, 
2, 6, 0, 801, 42, 1615.4, 0.1, 1615.5, 0, 0, 1.653, 0, 1.8, 0.04, 0.2, 35.4, 0.2, 0.09, 1, 1, 1, 0.01, 85, 0.038, 0.0161, -1.616, 0.0161, 100000, 435707, 9.4, 17.3, 0.5, 0, 0, 0, 0, 
2, 6, 0, 127, 37, 1615.4, 0.7, 1616.1, 0, 0, 1.684, 0.02787, 1.2, 1, 1.2, 36.5, 1.2, 0.42, 1, 0.97, 1, 0.01, 35, 0.069, 0.0172, -1.616, -0.0107, 100000, 435705, 9.4, 17.3, 0.481, 0, 0, 0, 0, 
2, 6, 0, 801, 32, 4222.7, 0.1, 4222.8, 0, 0, 4.254, 0, 3.2, 0.03, 0.2, 36.7, 0.2, 0.09, 1, 1, 1, 0.01, 85, 0.031, 0.0133, -4.223, 0.0133, 100000, 435703, 9.4, 17.3, 0.5, 0, 0, 0, 0, 
